id,https://www.bonanza.com/booths/,booth_id,seller_id,featured_category_id,profit_estimate,value_em,created_at,first_sale,DaysToSale,Days as User,profit_per_day,orders,d_per_order,source_em,city,state,country,items_for_sale,view_count,offers,conversion_rate,membership_level,feedback,rate,rating
27387287,https://www.bonanza.com/booths/3741670,3741670,27387287,281,847.3,DOLPHIN,5/18/2018,2018-05-29,11,214,$3.96,75,$11.30,4,VALLEY STREAM,NY,US,1143,921,16,1.74%,0,5.00,7%,3.40
4307041,https://www.bonanza.com/booths/825101,825101,4307041,26395,-320.52,SEA_BASS,3/2/2018,2018-03-12,10,291,-$1.10,330,-$0.97,,Mikołów,slaskie,PL,1028,453,1,0.22%,0,26.00,8%,4.12
25469726,https://www.bonanza.com/booths/3505469,3505469,25469726,0,53.81,MINNOW,4/9/2015,2015-04-11,2,"1,349",$0.04,41,$1.31,4,Ha Noi,Viet Nam,VN,49,232,7,3.02%,0,5.00,12%,2.60
13761703,https://www.bonanza.com/booths/2479688,2479688,13761703,11450,-15.46,MINNOW,10/10/2017,2017-11-16,37,434,-$0.04,51,-$0.30,4,Plano,TX,US,528,223,1,0.45%,0,7.00,14%,3.86
33222063,https://www.bonanza.com/booths/4422907,4422907,33222063,0,50.6,MINNOW,2/2/2018,2018-02-11,9,319,$0.16,12,$4.22,0,Palm Coast,FL,US,145,211,0,0.00%,0,1.00,8%,5.00
61464,https://www.bonanza.com/booths/2834699,31099,61464,0,847.94,DOLPHIN,2/19/2009,2009-03-23,32,"3,589",$0.09,449,$1.98,,Clovis,CA,US,1825,953,3,2.63%,0,39.00,6%,4.95
7103361,https://www.bonanza.com/booths/1391453,1391453,7103361,11450,1888.65,DOLPHIN,7/18/2017,2017-08-30,43,518,$3.65,396,$4.77,,Erie,PA,US,299,232,1,0.43%,0,30.00,8%,4.93
370048,https://www.bonanza.com/booths/91355,91355,370048,0,62.89,MINNOW,12/19/2015,2015-12-21,2,"1,095",$0.06,116,$0.54,,Rhome,TX,US,324,63,0,0.00%,0,17.00,15%,5.00
35069198,https://www.bonanza.com/booths/4604331,4604331,35069198,0,0.61,MINNOW,7/14/2017,2017-07-24,10,522,$0.00,7,$0.09,5,Frisco,TX,US,920,397,5,1.26%,0,0.00,0%,NULL
18400795,https://www.bonanza.com/booths/2824438,2850756,18400795,12576,703,SEA_BASS,4/21/2016,2016-04-25,4,971,$0.17,272,$1.13,4,Franklin Park,IL,US,971,1791,19,0.90%,0,37.00,6%,4.84
10448725,https://www.bonanza.com/booths/1985759,1985759,10448725,281,721.26,DOLPHIN,12/2/2016,2016-12-07,5,746,$0.97,79,$9.13,,Rishon Le-Zion,il,IL,744,428,1,0.23%,0,8.00,10%,1.75
31029292,https://www.bonanza.com/booths/4186184,4186184,31029292,11700,99.51,DOLPHIN,3/12/2018,2018-04-07,26,281,$0.35,12,$8.29,16,Powhatan,VA,US,15,1110,1,0.09%,0,2.00,17%,4.50
35043910,https://www.bonanza.com/booths/4601920,4601920,35043910,0,99.38,SEA_BASS,2/17/2016,2016-02-20,3,"1,035",$0.10,19,$5.23,0,Kota Bharu,Kelantan,MY,3,41,0,0.00%,0,3.00,16%,4.33
24601686,https://www.bonanza.com/booths/4474342,3405889,24601686,0,-117.09,MINNOW,4/6/2017,2017-05-03,27,621,$0.03,47,$3.09,4,Nam Dinh,Nam Dinh,VN,190,598,0,0.31%,0,2.00,0%,5.00
13295495,https://www.bonanza.com/booths/2419882,2419882,13295495,11700,165.7,SEA_BASS,5/15/2017,2017-06-02,18,582,$0.28,241,$0.69,,Akron,Ohio,US,99,319,6,1.88%,0,17.00,7%,4.53
35774586,https://www.bonanza.com/booths/4674167,4674167,35774586,26395,62.15,SEA_BASS,9/10/2018,2018-09-25,15,99,$0.63,18,$3.45,0,Berlin,MD,US,39,456,18,3.95%,1,1.00,6%,1.00
27606770,https://www.bonanza.com/booths/3765580,3765580,27606770,11450,239.14,MINNOW,8/14/2018,2018-10-19,66,126,$1.90,29,$8.25,0,Middleburg Hts,OH,US,873,543,0,0.00%,0,1.00,3%,1.00
11439305,https://www.bonanza.com/booths/2138350,2138350,11439305,6028,2177.38,DOLPHIN,9/5/2017,2017-09-06,1,469,$4.64,1263,$1.72,4,Saint Louis,MO,US,7846,758,13,1.72%,0,96.00,8%,4.65
16485408,https://www.bonanza.com/booths/2762405,2762405,16485408,0,-65.23,SEA_BASS,9/29/2012,2014-04-28,576,"2,271",-$0.03,129,-$0.51,,Phoenix,AZ,US,3173,1172,14,1.19%,0,8.00,6%,4.63
8560979,https://www.bonanza.com/booths/1643753,1643753,8560979,281,2061.1,DOLPHIN,8/20/2018,2018-10-20,61,120,$17.18,66,$31.23,,Hawthorne,CA,US,29869,249,0,0.00%,0,8.00,12%,3.75
12929,https://www.bonanza.com/booths/8326,8326,12929,870,923.25,MINNOW,11/10/2018,2018-11-13,3,38,$24.30,252,$3.66,,San Jose,CA,US,157,674,4,0.59%,0,25.00,10%,5.00
36076145,https://www.bonanza.com/booths/4707914,4707914,36076145,1,-0.91,SEA_BASS,6/24/2016,2016-07-01,7,907,$0.00,10,-$0.09,4,Delhi,Delhi,IN,1303,256,10,3.91%,0,0.00,0%,NULL
26564566,https://www.bonanza.com/booths/3647498,3647498,26564566,267,30.13,MINNOW,5/15/2014,2014-07-01,47,"1,678",$0.02,20,$1.51,0,Youngstown,Ohio,US,27,7,0,0.00%,0,0.00,0%,NULL
34429869,https://www.bonanza.com/booths/4541532,4541532,34429869,1,6.57,MINNOW,3/30/2018,2018-04-09,10,263,$0.02,7,$0.94,0,DeLand,FL,US,717,169,1,0.59%,0,1.00,14%,5.00
25355205,https://www.bonanza.com/booths/3491455,3491455,25355205,0,29.8,SEA_BASS,3/27/2016,2016-03-31,4,996,$0.03,70,$0.43,4,Clearwater,FL,US,677,747,8,1.07%,0,2.00,3%,5.00
26052017,https://www.bonanza.com/booths/3580502,3580502,26052017,0,199.79,DOLPHIN,6/6/2018,2018-06-08,2,195,$1.02,215,$0.93,4,Agadir,souss massa draa,HK,176,2027,37,1.83%,0,18.00,8%,4.50
32661804,https://www.bonanza.com/booths/2557806,4374263,32661804,26395,26.78,SEA_BASS,6/4/2018,2018-06-17,13,197,$0.80,28,$0.38,3,Hoboken,NJ,US,24,56,5,2.31%,0,1.00,9%,5.00
1048752,https://www.bonanza.com/booths/220375,220375,1048752,26395,241.52,SEA_BASS,8/6/2016,2016-10-18,73,864,$0.28,631,$0.38,4,Kalasin,Kalasin,TH,1263,986,2,0.20%,0,99.00,16%,4.80
22589359,https://www.bonanza.com/booths/3183907,3183907,22589359,11700,518.28,DOLPHIN,10/12/2016,2017-06-06,237,797,$0.65,164,$3.16,0,Taylorsville,KY,US,1281,186,5,2.69%,0,8.00,5%,5.00
10189411,https://www.bonanza.com/booths/1952829,1952829,10189411,11450,1789.68,DOLPHIN,8/20/2018,2018-09-27,38,120,$14.91,1071,$1.67,4,Aitkin,MN,US,772,779,11,1.41%,0,67.00,6%,4.55
25033348,https://www.bonanza.com/booths/3454441,3454441,25033348,260,-0.57,MINNOW,7/2/2018,2018-08-13,42,169,$0.00,16,-$0.04,4,De Leon Springs,FL,US,4136,113,0,0.00%,0,1.00,6%,5.00
28868482,https://www.bonanza.com/booths/3912094,3912094,28868482,0,347.02,MINNOW,5/28/2017,2017-08-16,80,569,$0.61,17,$20.41,0,DEFUNIAK SPRINGS,FL,US,555,427,1,0.23%,0,1.00,6%,5.00
22029825,https://www.bonanza.com/booths/3164356,3164356,22029825,58058,3351.82,DOLPHIN,10/18/2017,2018-08-20,306,426,$7.87,1071,$3.13,4,Elgin,IL,US,34,727,75,10.32%,0,152.00,14%,4.92
8103259,https://www.bonanza.com/booths/4353607,1579677,8103259,11232,336.62,MINNOW,5/24/2014,2014-05-31,7,"1,669",$0.02,154,$2.08,,Iselin,New Jersey,US,1319,830,2,1.32%,0,9.00,7%,5.00
25338684,https://www.bonanza.com/booths/3488934,3488934,25338684,11700,83.94,MINNOW,10/11/2017,2017-12-04,54,433,$0.19,29,$2.89,2,Bellflower,CA,US,115,41,1,2.44%,0,5.00,17%,5.00
16520612,https://www.bonanza.com/booths/2764901,2764901,16520612,6028,1121.52,DOLPHIN,2/27/2018,2018-03-14,15,294,$3.81,164,$6.84,,Carrollton,GA,US,3272,314,0,0.00%,2,5.00,3%,5.00
726914,https://www.bonanza.com/booths/3702872,172216,726914,619,206.37,MINNOW,10/28/2010,2011-01-23,87,"2,973",$0.18,151,$11.45,,Jackson,KY,US,142,96,0,0.60%,0,11.00,24%,5.00
11071898,https://www.bonanza.com/booths/2082168,2082168,11071898,267,172.36,MINNOW,4/15/2018,2018-04-16,1,247,$0.70,63,$2.74,4,Barranquitas,Puerto Rico,PR,33,1,0,0.00%,0,7.00,11%,5.00
34846434,https://www.bonanza.com/booths/3491511,4581558,34846434,0,81.26,MINNOW,9/25/2018,2018-10-07,12,84,$34.38,8,$4.79,0,Apache Junction,AZ,US,148,304,5,0.40%,0,0.00,4%,NULL
5048365,https://www.bonanza.com/booths/965173,965173,5048365,11450,114.72,MINNOW,11/23/2017,2017-12-06,13,390,$0.29,70,$1.64,4,el dorado hills,ca,US,13,52,0,0.00%,0,9.00,13%,5.00
32385625,https://www.bonanza.com/booths/4344364,4344364,32385625,237,28.26,MINNOW,2/1/2017,2017-03-03,30,685,$0.04,10,$2.83,0,Hadera,Israel,IL,28,584,1,0.17%,0,22.00,220%,4.45
18885438,https://www.bonanza.com/booths/2889797,2889797,18885438,0,386.81,MINNOW,5/13/2018,2018-06-10,28,219,$1.77,43,$9.00,,Nicholasville,KY,US,8,18,0,0.00%,0,2.00,5%,5.00
20056508,https://www.bonanza.com/booths/2987941,2987941,20056508,293,62.78,MINNOW,7/17/2018,2018-07-25,8,154,$0.41,21,$2.99,4,Harbin,Heilongjiang,CN,56,1,0,0.00%,0,6.00,29%,4.33
13285443,https://www.bonanza.com/booths/2418624,2418624,13285443,0,56.71,WHALE,9/5/2018,2018-10-12,37,104,$0.55,92,$0.62,,Madison,WI,US,4964,593,3,0.51%,0,25.00,27%,4.84
16030622,https://www.bonanza.com/booths/3095840,3095840,16030622,64482,164,SEA_BASS,10/3/2015,2015-10-10,7,"1,172",$0.14,103,$1.59,,Las Vegas,Nevada,US,196,107,5,4.67%,0,9.00,9%,5.00
31472701,https://www.bonanza.com/booths/4220647,4241828,31472701,11450,427.78,DOLPHIN,4/2/2018,2018-04-09,7,269,$0.08,164,$0.51,0,Plantation,Fl,US,356,670,24,0.59%,2,3.00,13%,3.67
8737887,https://www.bonanza.com/booths/1675517,1675517,8737887,11450,-1.17,MINNOW,9/20/2017,2017-10-20,30,454,$0.00,64,-$0.02,,Toronto,ON,CA,336,169,0,0.00%,0,2.00,3%,5.00
34916258,https://www.bonanza.com/booths/4588512,4588512,34916258,0,-4.62,SEA_BASS,8/9/2017,2017-08-21,12,496,-$0.01,10,-$0.46,0,holon,,IL,787,733,8,1.09%,0,0.00,0%,NULL
34595834,https://www.bonanza.com/booths/4672350,4556463,34595834,26395,6.85,MINNOW,9/11/2018,2018-10-25,44,98,$0.18,3,$3.47,4,Moscow,Moscow,RU,16,8,0,4.42%,0,0.00,40%,NULL
685738,https://www.bonanza.com/booths/3511321,143027,685738,0,616.22,SEA_BASS,10/3/2010,2010-11-14,42,"2,998",$0.42,383,$17.35,4,Attleboro,MA,US,268,357,1,1.46%,0,37.00,4%,4.84
12817745,https://www.bonanza.com/booths/2357457,2357457,12817745,281,231.64,SEA_BASS,7/26/2017,2017-08-12,17,510,$0.45,134,$1.73,4,Boca Raton,Florida,US,12346,272,1,0.37%,0,13.00,10%,4.69
25527898,https://www.bonanza.com/booths/4521474,4521474,25527898,26395,49.23,SEA_BASS,8/8/2015,2018-07-01,"1,058","1,228",$0.04,20,$2.46,8,Porter Ranch,CA,US,27,38,5,13.16%,0,0.00,0%,NULL
21153793,https://www.bonanza.com/booths/3071513,3071513,21153793,26395,-61.15,MINNOW,4/23/2018,2018-04-28,5,239,-$0.26,33,-$1.85,4,ANAHEIM,CA,US,169,528,2,0.38%,0,2.00,6%,5.00
551311,https://www.bonanza.com/booths/115912,115912,551311,0,184.1,MINNOW,8/18/2017,2017-08-25,7,487,$0.38,280,$0.66,2,Indianapolis,IN,US,737,381,0,0.00%,0,53.00,19%,4.77
1630,https://www.bonanza.com/booths/21521,1344,1630,0,4069.87,SEA_BASS,8/27/2008,2009-02-25,182,"3,765",$0.08,433,$2.12,4,Colorado Springs,CO,US,108,1259,4,0.24%,3,272.00,19%,4.97
14182118,https://www.bonanza.com/booths/2532373,2532373,14182118,550,75.62,MINNOW,2/10/2016,2016-02-15,5,"1,042",$0.07,111,$0.68,,Benicia,CA,US,1595,724,5,0.69%,0,6.00,5%,5.00
13551875,https://www.bonanza.com/booths/2453271,2453271,13551875,0,3474.84,DOLPHIN,2/22/2017,2017-04-04,41,664,$5.23,647,$5.37,,rowland heights,CA,US,5725,7628,62,0.81%,0,60.00,9%,3.45
11125673,https://www.bonanza.com/booths/2092422,2092422,11125673,11450,25.54,MINNOW,4/18/2018,2018-04-24,6,244,$0.10,69,$0.37,3,clermont,FL,US,97,68,1,1.47%,0,9.00,13%,5.00
36029236,https://www.bonanza.com/booths/4702753,4702753,36029236,888,-2.72,MINNOW,6/10/2018,2018-08-15,66,191,-$0.01,7,-$0.39,4,"Yongtai County,",Fujian,CN,3486,145,7,4.83%,0,0.00,0%,NULL
25560147,https://www.bonanza.com/booths/3517889,3517889,25560147,11450,152.34,MINNOW,3/8/2017,2017-05-27,80,650,$0.23,52,$2.93,8,Arlington heights,IL,US,1161,443,1,0.23%,0,5.00,10%,4.20
35718946,https://www.bonanza.com/booths/4669333,4669333,35718946,0,30.42,SEA_BASS,3/29/2017,2018-07-28,486,629,$0.05,37,$0.82,4,Chesterfield,Missouri,US,209,639,36,5.63%,0,0.00,0%,NULL
1007060,https://www.bonanza.com/booths/2219392,211668,1007060,64482,93.83,MINNOW,4/5/2011,2011-04-11,6,"2,814",$0.22,455,$1.67,4,Ozark,MO,US,4956,1628,10,0.65%,0,11.00,10%,4.64
5627283,https://www.bonanza.com/booths/1073329,1073329,5627283,11450,4070.9,DOLPHIN,11/19/2017,2017-11-30,11,394,$10.33,357,$11.40,,millbrae,ca,US,82,87,1,1.15%,0,46.00,13%,4.91
35848225,https://www.bonanza.com/booths/4682451,4682451,35848225,11450,-0.1,DOLPHIN,9/9/2017,2017-12-14,96,465,$0.00,1,-$0.10,4,Jersey City,NJ,US,3704,1779,1,0.06%,0,1.00,100%,5.00
35408789,https://www.bonanza.com/booths/4648234,4648234,35408789,0,2.04,SEA_BASS,6/5/2018,2018-06-20,15,196,$0.01,6,$0.34,8,california,California,US,68,213,6,2.82%,0,0.00,0%,NULL
11245143,https://www.bonanza.com/booths/1876133,2109525,11245143,0,2306.85,DOLPHIN,1/27/2015,2015-02-09,13,"1,421",$0.69,625,$2.49,,Riverdale,Georgia,US,301,884,25,1.20%,0,51.00,6%,4.59
23339453,https://www.bonanza.com/booths/3255102,3255102,23339453,11700,1429.41,DOLPHIN,1/31/2018,2018-02-05,5,321,$4.45,126,$11.34,4,Prescott Valley,AZ,US,898,475,12,2.53%,3,11.00,9%,4.55
16754571,https://www.bonanza.com/booths/2784889,2784889,16754571,2984,20705.94,WHALE,7/24/2018,2018-08-01,8,147,$140.86,3809,$5.44,4,Brooklyn,NY,US,82,552,93,16.85%,3,385.00,10%,4.94
5854345,https://www.bonanza.com/booths/1127517,1127517,5854345,0,-9.15,MINNOW,9/4/2017,2017-09-20,16,470,-$0.02,69,-$0.13,,Bellaire,OH,US,658,646,0,0.00%,0,7.00,10%,4.43
13813326,https://www.bonanza.com/booths/2733604,2733604,13813326,0,85.1,MINNOW,6/8/2018,2018-06-17,9,193,$0.44,87,$0.98,4,Lake Ridge,Virginia,US,3016,216,1,0.46%,0,10.00,11%,4.80
18988429,https://www.bonanza.com/booths/3398086,3398086,18988429,220,1480.75,SEA_BASS,8/28/2017,2017-10-13,46,477,$3.10,260,$5.70,8,Newton,Massachusetts,US,17,1905,40,2.10%,2,17.00,7%,5.00
11507933,https://www.bonanza.com/booths/2140950,2140950,11507933,11450,257.74,DOLPHIN,7/4/2018,2018-08-05,32,167,$1.54,374,$0.69,,Babylon,NY,US,808,314,0,0.00%,0,25.00,7%,4.84
34047544,https://www.bonanza.com/booths/4506651,4506651,34047544,0,-33.77,SEA_BASS,10/23/2018,2018-11-01,9,56,-$0.60,12,-$2.81,0,cam le,da nang,VN,10,546,2,0.37%,0,1.00,8%,1.00
26297028,https://www.bonanza.com/booths/4731046,3613157,26297028,267,-0.32,SEA_BASS,7/3/2017,2017-07-11,8,533,$0.00,101,$0.00,4,Ruby,NY,US,16145,512,7,0.96%,0,8.00,0%,4.00
36018929,https://www.bonanza.com/booths/2178159,4701676,36018929,11700,0,MINNOW,11/27/2018,2018-12-12,15,21,$23.84,1,$0.79,0,Falls Church,VA,US,11,9,1,0.00%,0,0.00,3%,NULL
7725171,https://www.bonanza.com/booths/1526067,1526067,7725171,0,214.64,MINNOW,9/30/2013,2013-11-19,50,"1,905",$0.11,63,$3.41,4,Petersburg,VA,US,121,97,1,1.03%,0,9.00,14%,5.00
26633024,https://www.bonanza.com/booths/3655870,3655870,26633024,11450,752.96,DOLPHIN,5/20/2018,2018-06-11,22,212,$3.55,159,$4.74,4,Zhaoqing,Guangdong,CN,116,775,5,0.65%,0,14.00,9%,3.36
8766767,https://www.bonanza.com/booths/1680431,1680431,8766767,0,132.07,MINNOW,2/1/2015,2015-03-10,37,"1,416",$0.09,86,$1.54,,Sheffield Village,OH,US,1111,382,6,1.57%,0,12.00,14%,5.00
35021954,https://www.bonanza.com/booths/4558324,4599991,35021954,11450,5.3,SEA_BASS,10/4/2018,2018-11-03,68,97,$2.12,11,$34.22,7,Toronto,ON,CA,320,114,8,1.56%,0,0.00,17%,NULL
29528294,https://www.bonanza.com/booths/3983825,3983825,29528294,0,-2.63,MINNOW,6/11/2015,2016-01-24,227,"1,286",$0.00,5,-$0.53,0,Phú Yên,Phu Yen,VN,4,44,4,9.09%,0,0.00,0%,NULL
5650831,https://www.bonanza.com/booths/1079005,1079005,5650831,58058,65.36,MINNOW,12/14/2017,2018-01-22,39,369,$0.18,155,$0.42,,Tucson,AZ,US,145,122,2,1.64%,0,21.00,14%,4.71
10557563,https://www.bonanza.com/booths/1996753,1996753,10557563,281,4723.9,WHALE,2/27/2018,2018-04-20,52,294,$16.07,996,$4.74,4,Bronx,NY,US,32780,8303,2,0.02%,0,69.00,7%,4.28
33393234,https://www.bonanza.com/booths/3040006,4441835,33393234,0,4.2,MINNOW,7/9/2018,2018-08-12,34,162,$2.88,5,$14.15,16,El Cajon,CA,US,4,8,1,0.00%,0,0.00,15%,NULL
24869817,https://www.bonanza.com/booths/3437426,3437426,24869817,12576,303.46,DOLPHIN,1/15/2018,2018-02-16,32,337,$0.90,154,$1.97,4,Farmington,MO,US,1169,381,0,0.00%,0,10.00,6%,4.80
14181507,https://www.bonanza.com/booths/2532319,2532319,14181507,11450,-31.35,MINNOW,6/15/2018,2018-06-26,11,186,-$0.17,57,-$0.55,,Lawrenceville,Georgia,US,1124,468,6,1.28%,0,2.00,4%,4.50
11420114,https://www.bonanza.com/booths/2131586,2131586,11420114,11450,371.63,DOLPHIN,1/21/2018,2018-03-29,67,331,$1.12,94,$3.95,,Cisco,Georgia,US,1799,1676,13,0.78%,0,12.00,13%,4.00
15187347,https://www.bonanza.com/booths/3219011,3219011,15187347,281,9.48,MINNOW,12/8/2017,2018-01-02,25,375,$0.03,48,$0.20,0,Humble,TX,US,130,37,0,0.00%,0,4.00,8%,5.00
119636,https://www.bonanza.com/booths/49222,49222,119636,0,-109.2,MINNOW,10/6/2017,2017-10-11,5,438,-$0.25,109,-$1.00,0,Rockwell,NC,US,130,138,0,0.00%,0,13.00,12%,4.69
16685833,https://www.bonanza.com/booths/2844799,2844799,16685833,0,65.12,MINNOW,10/30/2017,2017-12-04,35,414,$0.16,29,$2.25,0,Kurgan,KURGAN OBLAST,RU,95,231,0,0.00%,0,3.00,10%,5.00
12812360,https://www.bonanza.com/booths/2356417,2356417,12812360,267,73.34,DOLPHIN,5/23/2018,2018-07-01,39,209,$0.35,83,$0.88,,Walnut,CA,US,3987,1715,3,0.17%,0,5.00,6%,4.20
21195517,https://www.bonanza.com/booths/3074192,3074192,21195517,6028,224.03,SEA_BASS,3/30/2018,2018-05-03,34,263,$0.85,127,$1.76,0,Athens,Attiki,GR,8224,1005,8,0.80%,2,7.00,6%,4.86
29187957,https://www.bonanza.com/booths/3947877,3947877,29187957,11450,32.15,MINNOW,1/10/2018,2018-01-12,2,342,$0.09,14,$2.30,16,council bluffs,iowa,US,904,150,0,0.00%,0,2.00,14%,5.00
31767656,https://www.bonanza.com/booths/4279311,4279311,31767656,0,137.56,MINNOW,4/18/2015,2015-08-18,122,"1,340",$0.10,10,$13.76,0,fremont,MI,US,245,418,1,0.24%,0,3.00,30%,5.00
33511594,https://www.bonanza.com/booths/4453052,4453052,33511594,6028,10.92,MINNOW,2/1/2018,2018-02-06,5,320,$0.03,14,$0.78,4,Buckeye,AZ,US,358,82,2,2.44%,0,1.00,7%,5.00
13347617,https://www.bonanza.com/booths/2426067,2426067,13347617,14339,814.98,DOLPHIN,10/16/2018,2018-11-03,18,63,$12.94,95,$8.58,,LOS ANGELES,California,US,1785,27,0,0.00%,1,6.00,6%,4.33
20512023,https://www.bonanza.com/booths/3021078,3021078,20512023,0,1525.45,DOLPHIN,4/16/2017,2017-05-09,23,611,$2.50,721,$2.12,8,Encino,CA,US,7,792,11,1.39%,0,33.00,5%,3.82
35037353,https://www.bonanza.com/booths/4601337,4601337,35037353,11450,8.29,MINNOW,2/24/2018,2018-03-03,7,297,$0.03,2,$4.15,0,Ramat Gan,israel,IL,18,26,1,3.85%,0,0.00,0%,NULL
35676189,https://www.bonanza.com/booths/4661486,4661486,35676189,220,8.55,SEA_BASS,3/1/2018,2018-04-07,37,292,$0.03,5,$1.71,0,Thai Binh,Thai Binh,VN,228,11303,5,0.04%,0,0.00,0%,NULL
31415589,https://www.bonanza.com/booths/4233357,4233357,31415589,11450,34.97,SEA_BASS,6/3/2018,2018-06-16,13,198,$0.18,18,$1.94,3,Fort Lauderdale,FL,US,2410,466,5,1.07%,0,1.00,6%,1.00
18397891,https://www.bonanza.com/booths/2859956,2859956,18397891,11700,2631.67,MINNOW,9/19/2015,2015-10-05,16,"1,186",$2.22,46,$57.21,,Stafford,TX,US,140,214,3,1.40%,0,6.00,13%,3.00
22814565,https://www.bonanza.com/booths/3638098,3203781,22814565,26395,7044.2,WHALE,1/9/2017,2017-01-12,3,708,$0.09,2277,$1.81,,Van Nuys,CA,US,1550,1173,12,0.93%,4,148.00,12%,4.72
8366293,https://www.bonanza.com/booths/2802211,1614635,8366293,6028,-449.51,SEA_BASS,6/10/2014,2014-06-12,2,"1,652",$0.73,297,$2.05,3,Willoughby,OH,US,1511,1159,0,0.56%,0,24.00,2%,3.79
35999799,https://www.bonanza.com/booths/4699654,4699654,35999799,11450,-1,MINNOW,11/9/2015,2015-11-13,4,"1,135",$0.00,2,-$0.50,7,Nam Tu Liem,Hà N?i,VN,27,95,2,2.11%,0,0.00,0%,NULL
11160598,https://www.bonanza.com/booths/2097046,2097046,11160598,550,680.76,MINNOW,6/13/2018,2018-07-30,47,188,$3.62,49,$13.89,,Nea Smirni,Athens,GR,1283,328,1,0.30%,0,7.00,14%,4.57
29756716,https://www.bonanza.com/booths/4008702,4008702,29756716,1,177.82,SEA_BASS,1/1/2017,2017-01-29,28,716,$0.25,43,$4.14,8,Hazle Township,PA,US,525,435,4,0.92%,2,13.00,30%,4.92
20968833,https://www.bonanza.com/booths/3060141,3060141,20968833,11450,766.77,MINNOW,6/7/2018,2018-06-19,12,194,$3.95,38,$20.18,0,Banglamung,Chonburi,TH,464,175,1,0.57%,2,2.00,5%,5.00
26984334,https://www.bonanza.com/booths/3695322,3695322,26984334,0,113.94,DOLPHIN,7/8/2018,2018-07-21,13,163,$0.70,35,$3.26,0,Greentown,IN,US,541,337,0,0.00%,0,3.00,9%,5.00
10530797,https://www.bonanza.com/booths/1994451,1994451,10530797,26395,528.9,MINNOW,1/27/2018,2018-04-13,76,325,$1.63,103,$5.13,,Mendon,VT,US,1800,360,2,0.56%,0,1.00,1%,5.00
23776933,https://www.bonanza.com/booths/3308385,3308385,23776933,11700,954.1,DOLPHIN,10/26/2018,2018-11-04,9,53,$18.00,37,$25.79,,Yiwu,Zhejiang,CN,1510,491,3,0.61%,2,7.00,19%,2.71
33953942,https://www.bonanza.com/booths/4498264,4498264,33953942,11450,673.3,MINNOW,3/11/2018,2018-03-23,12,282,$2.39,9,$74.81,4,Shanghai,Shanghai,CN,3100,132,4,3.03%,3,0.00,0%,NULL
33035284,https://www.bonanza.com/booths/4402741,4402741,33035284,0,7.07,SEA_BASS,3/20/2018,2018-07-24,126,273,$0.03,25,$0.28,0,Haifa,israel,IL,10897,1626,7,0.43%,0,2.00,8%,4.50
27365596,https://www.bonanza.com/booths/1594739,3739148,27365596,6028,142.34,MINNOW,8/29/2017,2017-09-08,10,476,-$0.06,21,-$0.47,8,SAN MARCOS,CA,US,186,334,2,0.28%,0,1.00,7%,5.00
27164743,https://www.bonanza.com/booths/3715403,3715403,27164743,0,259.17,MINNOW,5/18/2017,2017-05-22,4,579,$0.45,25,$10.37,0,Hà Nội,Ung Hoa,VN,61,665,3,0.45%,0,4.00,16%,5.00
4050883,https://www.bonanza.com/booths/767985,767985,4050883,0,-93.02,MINNOW,12/10/2016,2016-12-10,0,738,-$0.13,107,-$0.87,,Fayetteville,GA,US,1047,240,1,0.42%,0,13.00,12%,5.00
35877927,https://www.bonanza.com/booths/3041990,4686474,35877927,11450,0.19,MINNOW,11/20/2018,2018-12-04,34,824,$0.09,1,$3.64,17,Post Falls,ID,US,5,43,1,0.00%,2,1.00,5%,5.00
1362051,https://www.bonanza.com/booths/287043,287043,1362051,281,1520.36,DOLPHIN,8/16/2017,2017-08-23,7,489,$3.11,549,$2.77,,Lehi,UT,US,870,391,2,0.51%,0,52.00,9%,4.69
11823234,https://www.bonanza.com/booths/2197819,2197819,11823234,14339,20.99,MINNOW,5/13/2018,2018-07-27,75,219,$0.10,32,$0.66,4,Frazier Park,CA,US,349,110,1,0.91%,0,4.00,13%,4.50
9946542,https://www.bonanza.com/booths/1918883,1918883,9946542,15032,-696.48,DOLPHIN,10/23/2016,2016-11-26,34,786,-$0.89,185,-$3.76,4,Summerville,South Carolina,US,210,724,7,0.97%,0,20.00,11%,4.70
29493977,https://www.bonanza.com/booths/3980354,3980354,29493977,0,749.2,DOLPHIN,4/6/2018,2018-05-25,49,256,$2.93,44,$17.03,0,Louisville,CO,US,1,4,0,0.00%,0,1.00,2%,5.00
1459521,https://www.bonanza.com/booths/3480690,302952,1459521,11700,578.1,MINNOW,11/13/2011,2011-11-29,16,"2,592",$0.11,62,$2.46,,Mc Clure,PA,US,127,143,0,0.00%,0,9.00,9%,5.00
12475119,https://www.bonanza.com/booths/2309125,2309125,12475119,11700,103.62,SEA_BASS,9/5/2017,2018-01-04,121,469,$0.22,177,$0.59,,Oswego,Illinois,US,13,21,0,0.00%,0,16.00,9%,5.00
26878012,https://www.bonanza.com/booths/3693700,3693700,26878012,293,1054.95,DOLPHIN,11/28/2015,2015-12-05,7,"1,116",$0.95,30,$35.17,4,Beijing,Beijing,CN,339,162,0,0.00%,0,2.00,7%,4.50
35759438,https://www.bonanza.com/booths/4672803,4672803,35759438,0,0.56,MINNOW,10/8/2016,2018-06-30,630,801,$0.00,1,$0.56,4,provo,Utah,US,196,248,1,0.40%,0,0.00,0%,NULL
