,items_id,offer_id,amount,fvf,sold_on,full_name,fvf_pct
5678,687367074,59776424,39.0,4.55,2/17/19 13:30,DVDs & Blu-ray,0.11666666666666667
5679,687370870,59776583,52.99,4.77,2/17/19 13:40,DVDs & Blu-ray,0.09001698433666729
5680,667042319,59776602,24.67,3.21,2/17/19 13:45,DVDs & Blu-ray,0.1301175516822051
5681,687373410,59776677,16.73,0.7,2/17/19 13:47,DVDs & Blu-ray,0.04184100418410042
5682,687373636,59776624,16.5,3.14,2/17/19 13:47,DVDs & Blu-ray,0.1903030303030303
5683,687374473,59776644,136.97,16.9,2/17/19 13:49,DVDs & Blu-ray,0.12338468277725048
5684,675453218,59776661,62.0,5.58,2/17/19 13:50,DVDs & Blu-ray,0.09
5685,685459497,59776712,14.97,1.95,2/17/19 13:51,DVDs & Blu-ray,0.13026052104208416
5686,687376665,59776068,14.91,1.08,2/17/19 13:56,DVDs & Blu-ray,0.07243460764587525
5687,687383941,59777015,39.06,2.62,2/17/19 14:16,DVDs & Blu-ray,0.0670762928827445
5688,571968916,59777141,29.71,0.0,2/17/19 14:26,DVDs & Blu-ray,0.0
5689,675421898,59777225,9.95,1.29,2/17/19 14:33,DVDs & Blu-ray,0.12964824120603016
5690,687389622,59777269,156.42,14.08,2/17/19 14:37,Handbags,0.090014064697609
5691,687390917,59777240,14.57,1.21,2/17/19 14:42,Car & Truck Parts,0.08304735758407687
5692,687391121,59777342,28.7,2.58,2/17/19 14:44,DVDs & Blu-ray,0.08989547038327526
5693,687395580,59777599,29.02,2.61,2/17/19 15:01,DVDs & Blu-ray,0.08993797381116471
5694,679947767,59777761,11.99,1.56,2/17/19 15:12,DVDs & Blu-ray,0.13010842368640535
5695,687401146,59748541,48.72,7.28,2/17/19 15:18,Handbags,0.14942528735632185
5696,687406553,59778119,20.99,0.99,2/17/19 15:47,DVDs & Blu-ray,0.04716531681753216
5697,681128581,59777955,45.12,4.06,2/17/19 15:55,Handbags,0.0899822695035461
5698,687410838,59778469,9.99,0.72,2/17/19 16:19,Home & Garden,0.07207207207207207
5699,687418751,59778501,63.97,19.19,2/17/19 17:02,Men's clothing,0.29998436767234643
5700,687098729,59760953,155.49,13.09,2/17/19 17:12,Handbags,0.08418547816579844
5701,687423759,59779094,78.59,0.0,2/17/19 17:20,DVDs & Blu-ray,0.0
5702,659473590,59779682,12.24,0.79,2/17/19 17:39,DVDs & Blu-ray,0.06454248366013073
5703,687430923,59779795,20.64,1.47,2/17/19 17:59,DVDs & Blu-ray,0.07122093023255814
5704,687438676,59780101,20.64,1.47,2/17/19 18:20,DVDs & Blu-ray,0.07122093023255814
5705,676765976,59780204,39.0,3.51,2/17/19 18:21,DVDs & Blu-ray,0.09
5706,687438797,59780130,149.53,28.41,2/17/19 18:22,DVDs & Blu-ray,0.1899953186651508
5707,687439698,59780214,21.74,1.71,2/17/19 18:28,DVDs & Blu-ray,0.07865685372585098
5708,687440899,59779425,43.89,5.09,2/17/19 18:33,DVDs & Blu-ray,0.11597174755069492
5709,637587079,59779537,33.25,2.99,2/17/19 18:41,Handbags,0.0899248120300752
5710,687445506,59780374,111.58,9.14,2/17/19 18:48,Handbags,0.08191432156300413
5711,687446145,59780501,150.54,12.65,2/17/19 18:50,Handbags,0.08403082237279129
5712,621334071,59778195,77.87,0.0,2/17/19 18:55,DVDs & Blu-ray,0.0
5713,687449049,59780664,155.49,13.09,2/17/19 18:58,Handbags,0.08418547816579844
5714,687449639,59780199,36.95,3.33,2/17/19 19:00,DVDs & Blu-ray,0.09012178619756427
5715,687453569,59780875,158.87,13.4,2/17/19 19:10,Handbags,0.08434569144583622
5716,302394919,59780945,24.45,1.62,2/17/19 19:19,DVDs & Blu-ray,0.06625766871165645
5717,687456500,59780950,70.0,6.3,2/17/19 19:19,DVDs & Blu-ray,0.09
5718,687460786,59781122,204.67,18.42,2/17/19 19:33,Watches,0.08999853422582696
5719,678511684,59781171,238.0,29.64,2/17/19 19:34,Handbags,0.12453781512605042
5720,682906422,59781099,7.99,1.52,2/17/19 19:36,DVDs & Blu-ray,0.1902377972465582
5721,687463595,59781390,70.0,6.3,2/17/19 19:41,DVDs & Blu-ray,0.09
5722,687464501,59760559,11.9,0.5,2/17/19 19:45,DVDs & Blu-ray,0.04201680672268907
5723,687466356,59782024,17.9,1.26,2/17/19 19:54,DVDs & Blu-ray,0.07039106145251398
5724,687466577,59781893,43.68,3.5,2/17/19 19:56,DVDs & Blu-ray,0.08012820512820513
5725,683049873,59782609,124.79,11.23,2/17/19 20:20,Handbags,0.08999118519112108
5726,687481463,59782717,12.75,1.66,2/17/19 20:35,DVDs & Blu-ray,0.13019607843137254
5727,654810541,59782787,3.99,0.89,2/17/19 20:44,DVDs & Blu-ray,0.22305764411027568
5728,687494424,59783187,138.9,16.76,2/17/19 21:13,Home & Garden,0.12066234701223903
5729,687496287,59783080,74.99,6.75,2/17/19 21:21,Handbags,0.09001200160021337
5730,652423508,59783314,137.61,17.89,2/17/19 21:31,Handbags,0.1300050868396192
5731,687510608,59783471,7.49,0.5,2/17/19 21:52,DVDs & Blu-ray,0.06675567423230974
5732,687511124,59783475,11.9,0.63,2/17/19 21:56,DVDs & Blu-ray,0.052941176470588235
5733,687515967,59783719,16.9,1.52,2/17/19 22:38,DVDs & Blu-ray,0.08994082840236688
5734,680967599,59783877,148.0,19.24,2/17/19 22:56,Handbags,0.12999999999999998
5735,685434072,59750310,162.59,0.0,2/17/19 23:21,Handbags,0.0
5736,687523734,59784254,33.37,3.0,2/17/19 23:53,DVDs & Blu-ray,0.08990110878034163
5737,530402605,59784684,22.99,1.49,2/18/19 1:30,DVDs & Blu-ray,0.06481078729882558
5738,687549090,59749725,37.98,4.94,2/18/19 2:09,DVDs & Blu-ray,0.13006845708267512
5739,687549235,59715588,41.98,5.46,2/18/19 2:10,DVDs & Blu-ray,0.13006193425440687
5740,687555819,59785602,29.99,3.9,2/18/19 3:01,DVDs & Blu-ray,0.13004334778259422
5741,687556200,59785655,29.99,3.9,2/18/19 3:05,DVDs & Blu-ray,0.13004334778259422
5742,687557374,59785754,82.0,6.52,2/18/19 3:14,DVDs & Blu-ray,0.07951219512195122
5743,687559004,59785887,82.0,6.52,2/18/19 3:25,DVDs & Blu-ray,0.07951219512195122
5744,687561329,59786073,82.0,6.52,2/18/19 3:43,DVDs & Blu-ray,0.07951219512195122
5745,670287053,59770498,38.61,5.02,2/18/19 4:14,DVDs & Blu-ray,0.13001813001813
5746,687582690,59786889,28.04,2.52,2/18/19 5:10,DVDs & Blu-ray,0.0898716119828816
5747,687584116,59787140,12.95,1.68,2/18/19 5:19,Software,0.12972972972972974
5748,687590648,59787487,49.9,4.49,2/18/19 5:46,DVDs & Blu-ray,0.08997995991983969
5749,687593254,59787589,28.89,2.6,2/18/19 5:55,DVDs & Blu-ray,0.08999653859466944
5750,687600901,59787924,15.95,3.03,2/18/19 6:19,DVDs & Blu-ray,0.18996865203761756
5751,686961953,59787672,141.49,0.0,2/18/19 6:22,Handbags,0.0
5752,687606904,59777361,39.06,2.62,2/18/19 6:39,DVDs & Blu-ray,0.0670762928827445
5753,687261655,59788234,15.71,1.15,2/18/19 6:46,DVDs & Blu-ray,0.07320178230426479
5754,687609852,59788278,22.47,1.02,2/18/19 6:50,DVDs & Blu-ray,0.04539385847797063
5755,687611322,59788441,25.27,6.6,2/18/19 6:55,DVDs & Blu-ray,0.26117926394934704
5756,687615508,59788678,75.53,9.1,2/18/19 7:09,DVDs & Blu-ray,0.12048192771084337
5757,687620686,59788756,3.99,0.92,2/18/19 7:20,DVDs & Blu-ray,0.23057644110275688
5758,687622044,59788949,24.99,2.25,2/18/19 7:25,DVDs & Blu-ray,0.09003601440576231
5759,687623760,59788819,45.99,1.61,2/18/19 7:31,DVDs & Blu-ray,0.0350076103500761
5760,687625533,59789128,59.45,4.46,2/18/19 7:37,DVDs & Blu-ray,0.07502102607232969
5761,687625600,59788891,59.99,5.4,2/18/19 7:37,DVDs & Blu-ray,0.09001500250041673
5762,687625997,59789089,43.68,3.5,2/18/19 7:39,DVDs & Blu-ray,0.08012820512820513
5763,687630307,59759040,16.88,2.19,2/18/19 7:49,DVDs & Blu-ray,0.129739336492891
5764,687630327,59789299,24.95,2.25,2/18/19 7:49,DVDs & Blu-ray,0.09018036072144289
5765,687630337,59789344,14.45,0.5,2/18/19 7:49,DVDs & Blu-ray,0.03460207612456748
5766,687633523,59789237,244.27,19.8,2/18/19 8:01,Handbags,0.08105784582633971
5767,684498658,59780876,252.63,30.41,2/18/19 8:06,Handbags,0.12037366900209794
5768,655365170,59789854,29.0,2.03,2/18/19 8:22,Handbags,0.06999999999999999
5769,687641611,59789929,11.99,1.56,2/18/19 8:28,DVDs & Blu-ray,0.13010842368640535
5770,662668404,59789973,99.99,13.0,2/18/19 8:30,Handbags,0.13001300130013002
5771,687644007,59790155,18.91,1.44,2/18/19 8:41,DVDs & Blu-ray,0.07615018508725542
5772,687646803,59789947,27.99,2.52,2/18/19 8:50,DVDs & Blu-ray,0.09003215434083602
5773,687648125,59790295,65.8,5.92,2/18/19 8:57,DVDs & Blu-ray,0.08996960486322189
5774,687649007,59782541,47.24,4.25,2/18/19 9:02,DVDs & Blu-ray,0.08996613039796782
5775,687660629,59791161,15.45,0.5,2/18/19 9:47,DVDs & Blu-ray,0.03236245954692557
5776,572960674,59791373,27.46,2.47,2/18/19 9:59,Car & Truck Parts,0.08994901675163876
5777,685604404,59760973,90.3,7.65,2/18/19 10:01,Handbags,0.08471760797342193
5778,687663392,59791269,43.3,3.51,2/18/19 10:03,DVDs & Blu-ray,0.08106235565819861
5779,687664023,59791529,16.9,1.52,2/18/19 10:06,DVDs & Blu-ray,0.08994082840236688
5780,635981097,59791661,35.95,3.24,2/18/19 10:20,Men's clothing,0.09012517385257302
5781,687672163,59791903,249.99,0.0,2/18/19 10:34,DVDs & Blu-ray,0.0
5782,687673613,59792039,29.99,5.7,2/18/19 10:40,DVDs & Blu-ray,0.19006335445148384
5783,685117274,59787479,26.08,2.35,2/18/19 10:53,DVDs & Blu-ray,0.09010736196319019
5784,687678216,59792359,18.0,1.98,2/18/19 10:59,DVDs & Blu-ray,0.11
5785,687680250,59790433,49.9,1.75,2/18/19 11:06,DVDs & Blu-ray,0.03507014028056112
5786,687681572,59792534,85.0,16.15,2/18/19 11:10,DVDs & Blu-ray,0.18999999999999997
5787,645059153,59792628,121.54,10.94,2/18/19 11:16,Handbags,0.09001151884153365
5788,687687879,59792423,120.36,15.65,2/18/19 11:34,Vitamins,0.13002658690594882
5789,687690623,59776274,37.41,4.86,2/18/19 11:41,Car & Truck Parts,0.1299117882919006
5790,668488866,59791243,122.55,15.93,2/18/19 12:10,Handbags,0.1299877600979192
5791,570274336,59793845,9.89,0.5,2/18/19 12:23,DVDs & Blu-ray,0.05055611729019211
5792,687706343,59794038,9.59,0.64,2/18/19 12:34,DVDs & Blu-ray,0.0667361835245047
5793,687707862,59794179,20.99,2.73,2/18/19 12:43,DVDs & Blu-ray,0.13006193425440687
5794,687708657,59794285,18.99,2.47,2/18/19 12:47,DVDs & Blu-ray,0.13006845708267512
5795,687712704,59794439,30.87,3.49,2/18/19 13:05,DVDs & Blu-ray,0.11305474570780694
5796,687715856,59794037,146.76,12.31,2/18/19 13:13,Handbags,0.08387844099209595
5797,687423086,59794587,79.99,7.2,2/18/19 13:17,DVDs & Blu-ray,0.09001125140642581
5798,687716711,59765220,21.38,2.6,2/18/19 13:17,DVDs & Blu-ray,0.12160898035547242
5799,687718218,59794974,17.7,1.94,2/18/19 13:23,DVDs & Blu-ray,0.1096045197740113
5800,685962468,59795252,193.99,23.92,2/18/19 13:43,Handbags,0.12330532501675344
5801,687727548,59795184,21.99,2.86,2/18/19 13:44,DVDs & Blu-ray,0.13005911778080947
5802,686902379,59795314,17.31,1.29,2/18/19 13:45,DVDs & Blu-ray,0.07452339688041595
5803,687731952,59795458,36.76,3.31,2/18/19 13:52,DVDs & Blu-ray,0.09004352557127313
5804,687740532,59794487,39.99,5.2,2/18/19 14:10,DVDs & Blu-ray,0.13003250812703177
5805,687754238,59796493,11.9,0.9,2/18/19 14:49,DVDs & Blu-ray,0.07563025210084033
5806,687759957,59796445,14.5,2.76,2/18/19 15:04,DVDs & Blu-ray,0.19034482758620688
5807,687762733,59796780,31.9,0.0,2/18/19 15:11,DVDs & Blu-ray,0.0
5808,687416696,59797382,149.0,13.41,2/18/19 15:22,DVDs & Blu-ray,0.09
5809,679400471,59797623,295.0,0.0,2/18/19 15:35,Handbags,0.0
5810,579285970,59797614,9.95,0.67,2/18/19 15:44,DVDs & Blu-ray,0.06733668341708543
5811,687780770,59797930,22.9,2.71,2/18/19 16:01,DVDs & Blu-ray,0.1183406113537118
5812,687795571,59797026,14.5,2.76,2/18/19 16:42,DVDs & Blu-ray,0.19034482758620688
5813,687796326,59798988,14.38,0.71,2/18/19 16:44,DVDs & Blu-ray,0.049374130737134904
5814,687802608,59799689,7.35,0.5,2/18/19 17:19,Home & Garden,0.06802721088435375
5815,687803254,59799598,54.44,7.08,2/18/19 17:23,Handbags,0.13005143277002204
5816,687797498,59762588,18.61,1.67,2/18/19 17:26,DVDs & Blu-ray,0.08973670069854917
5817,687805958,59800077,15.9,3.02,2/18/19 17:39,DVDs & Blu-ray,0.18993710691823898
5818,670467957,59800088,250.0,47.5,2/18/19 17:42,Handbags,0.19
5819,686704200,59800118,108.43,8.91,2/18/19 17:45,Handbags,0.08217283039749146
5820,687814788,59800657,28.5,2.57,2/18/19 18:06,DVDs & Blu-ray,0.09017543859649123
5821,687816342,59800696,9.23,0.83,2/18/19 18:12,DVDs & Blu-ray,0.08992416034669555
5822,687817727,59799748,130.74,0.0,2/18/19 18:17,Handbags,0.0
5823,687818566,59800872,17.95,0.0,2/18/19 18:19,DVDs & Blu-ray,0.0
5824,687821036,59800954,20.64,1.47,2/18/19 18:27,DVDs & Blu-ray,0.07122093023255814
5825,687829565,59801388,17.7,1.94,2/18/19 18:50,DVDs & Blu-ray,0.1096045197740113
5826,687830330,59801435,39.99,7.6,2/18/19 18:52,DVDs & Blu-ray,0.19004751187796948
5827,687830920,59801500,7.95,0.72,2/18/19 18:54,DVDs & Blu-ray,0.09056603773584905
5828,687832439,59801572,23.95,2.16,2/18/19 19:00,Car & Truck Parts,0.09018789144050106
5829,665217170,59726053,296.99,26.73,2/18/19 19:07,Handbags,0.09000303040506415
5830,674354962,59802172,123.75,11.14,2/18/19 19:32,Handbags,0.09002020202020203
5831,668989803,59801864,319.5,10.35,2/18/19 19:41,Handbags,0.0323943661971831
5832,686405083,59802554,38.0,3.42,2/18/19 19:43,DVDs & Blu-ray,0.09
5833,687851320,59803672,29.15,2.16,2/18/19 20:22,DVDs & Blu-ray,0.07409948542024014
5834,687851564,59802693,108.3,9.0,2/18/19 20:23,Handbags,0.08310249307479224
5835,687851985,59803778,18.99,0.66,2/18/19 20:25,DVDs & Blu-ray,0.03475513428120064
5836,687853965,59803853,19.9,3.78,2/18/19 20:34,DVDs & Blu-ray,0.1899497487437186
5837,687855110,59804020,27.99,2.52,2/18/19 20:39,DVDs & Blu-ray,0.09003215434083602
5838,687855967,59804098,65.0,5.85,2/18/19 20:46,DVDs & Blu-ray,0.09
5839,687856785,59804144,31.82,1.96,2/18/19 20:53,DVDs & Blu-ray,0.061596480201131364
5840,621979477,59804534,23.5,0.65,2/18/19 21:11,DVDs & Blu-ray,0.027659574468085108
5841,662056310,59804442,14.91,1.08,2/18/19 21:11,DVDs & Blu-ray,0.07243460764587525
5842,282013728,59804522,4.98,0.5,2/18/19 21:13,DVDs & Blu-ray,0.1004016064257028
5843,687862933,59804565,11.87,1.07,2/18/19 21:15,Handbags,0.09014321819713565
5844,687867688,59804716,10.97,0.8,2/18/19 21:25,DVDs & Blu-ray,0.07292616226071102
5845,682482087,59804030,179.45,15.25,2/18/19 21:29,Handbags,0.08498188910560045
5846,687889976,59805810,88.11,7.93,2/18/19 22:48,Handbags,0.09000113494495517
5847,661299048,59805879,4.45,0.58,2/18/19 22:52,DVDs & Blu-ray,0.13033707865168537
5848,669430160,59417287,26.67,1.86,2/18/19 23:06,DVDs & Blu-ray,0.06974128233970754
5849,687896210,59806233,139.5,12.56,2/18/19 23:16,Handbags,0.09003584229390682
5850,687416671,59809620,92.0,8.28,2/19/19 4:27,DVDs & Blu-ray,0.09
5851,687961466,59809705,20.64,1.47,2/19/19 4:41,DVDs & Blu-ray,0.07122093023255814
5852,687980397,59810224,15.95,3.03,2/19/19 5:28,DVDs & Blu-ray,0.18996865203761756
5853,687980796,59810315,26.95,2.25,2/19/19 5:29,DVDs & Blu-ray,0.08348794063079777
5854,688002183,59810795,42.95,3.87,2/19/19 6:20,DVDs & Blu-ray,0.09010477299185099
5855,683033683,59811328,80.94,6.38,2/19/19 6:47,Handbags,0.07882382011366444
5856,688017567,59811472,16.82,0.59,2/19/19 6:52,DVDs & Blu-ray,0.03507728894173603
5857,688020882,59811422,31.99,4.16,2/19/19 7:01,DVDs & Blu-ray,0.13004063769928104
5858,681443297,59811834,54.0,4.86,2/19/19 7:19,DVDs & Blu-ray,0.09000000000000001
5859,688027440,59811750,24.44,3.79,2/19/19 7:22,Home & Garden,0.1550736497545008
5860,688028778,59794889,13.93,1.45,2/19/19 7:26,DVDs & Blu-ray,0.104091888011486
5861,688030180,59687408,18.12,1.63,2/19/19 7:29,DVDs & Blu-ray,0.08995584988962471
5862,688030287,59812227,14.5,2.76,2/19/19 7:30,DVDs & Blu-ray,0.19034482758620688
5863,688032493,59812303,47.24,4.25,2/19/19 7:39,DVDs & Blu-ray,0.08996613039796782
5864,687337299,59812245,25.0,3.25,2/19/19 7:56,DVDs & Blu-ray,0.13
5865,688043178,59813190,39.99,5.2,2/19/19 8:19,DVDs & Blu-ray,0.13003250812703177
5866,688052905,59813406,7.49,0.5,2/19/19 8:52,DVDs & Blu-ray,0.06675567423230974
5867,688059500,59814051,14.98,0.57,2/19/19 9:16,DVDs & Blu-ray,0.038050734312416554
5868,688060346,59814028,57.42,5.17,2/19/19 9:19,Handbags,0.09003831417624521
5869,688060348,59814054,269.99,24.3,2/19/19 9:19,DVDs & Blu-ray,0.09000333345679469
5870,688061559,59682854,45.44,5.91,2/19/19 9:23,DVDs & Blu-ray,0.13006161971830987
5871,688061567,59682863,9.99,1.3,2/19/19 9:23,DVDs & Blu-ray,0.13013013013013014
5872,688063796,59814284,8.95,0.81,2/19/19 9:32,DVDs & Blu-ray,0.0905027932960894
5873,688065360,59814397,8.95,0.81,2/19/19 9:39,DVDs & Blu-ray,0.0905027932960894
5874,688066511,59814470,8.95,0.81,2/19/19 9:43,DVDs & Blu-ray,0.0905027932960894
5875,688067390,59814555,8.95,0.81,2/19/19 9:46,DVDs & Blu-ray,0.0905027932960894
5876,688069033,59814332,15.95,3.03,2/19/19 9:52,DVDs & Blu-ray,0.18996865203761756
5877,685225101,59801447,92.0,8.28,2/19/19 10:21,DVDs & Blu-ray,0.09
5878,688080800,59815182,139.96,13.1,2/19/19 10:22,Vitamins,0.09359817090597312
5879,688087660,59814188,30.0,3.9,2/19/19 10:38,DVDs & Blu-ray,0.13
5880,688089713,59815773,49.99,4.5,2/19/19 10:53,DVDs & Blu-ray,0.09001800360072014
5881,688090188,59815825,39.98,5.2,2/19/19 10:56,DVDs & Blu-ray,0.13006503251625814
5882,688092340,59815862,89.0,8.01,2/19/19 11:07,Handbags,0.09
5883,680922447,59815911,62.98,5.38,2/19/19 11:07,Handbags,0.08542394410924103
5884,686081939,59816273,62.0,5.58,2/19/19 11:17,DVDs & Blu-ray,0.09
5885,688104918,59817590,13.49,2.56,2/19/19 11:48,DVDs & Blu-ray,0.18977020014825796
5886,688114389,59817860,392.4,34.42,2/19/19 12:08,Handbags,0.08771661569826708
5887,688117026,59817940,49.0,2.65,2/19/19 12:16,Health care,0.05408163265306122
5888,671515429,59818209,29.69,3.86,2/19/19 12:24,DVDs & Blu-ray,0.13001010441226002
5889,688121642,59818233,24.74,3.22,2/19/19 12:30,DVDs & Blu-ray,0.1301535974130962
5890,688122893,59818348,36.92,6.63,2/19/19 12:35,DVDs & Blu-ray,0.17957746478873238
5891,688124709,59818426,57.77,7.51,2/19/19 12:39,DVDs & Blu-ray,0.1299982689977497
5892,682023381,59818393,4.54,0.5,2/19/19 12:40,DVDs & Blu-ray,0.11013215859030837
5893,688129709,59812296,79.09,10.28,2/19/19 12:55,Handbags,0.1299785055000632
5894,688131122,59818616,49.9,4.49,2/19/19 12:58,DVDs & Blu-ray,0.08997995991983969
5895,638147708,59818788,17.01,2.21,2/19/19 13:06,DVDs & Blu-ray,0.1299235743680188
5896,688134893,59818728,22.47,0.89,2/19/19 13:08,DVDs & Blu-ray,0.039608366711170455
5897,673228929,59819232,18.9,0.52,2/19/19 13:31,DVDs & Blu-ray,0.027513227513227517
5898,688145717,59819544,8.99,0.0,2/19/19 13:42,Software,0.0
5899,636887598,59814645,24.28,2.57,2/19/19 13:56,Handbags,0.1058484349258649
5900,688158303,59821433,173.9,14.75,2/19/19 14:31,DVDs & Blu-ray,0.0848188614146061
5901,684725345,59821536,85.0,7.65,2/19/19 14:34,DVDs & Blu-ray,0.09000000000000001
5902,688159939,59821782,24.99,2.25,2/19/19 14:38,DVDs & Blu-ray,0.09003601440576231
5903,659778536,59822160,279.57,25.16,2/19/19 15:02,DVDs & Blu-ray,0.08999535000178846
5904,688166151,59822249,323.0,28.17,2/19/19 15:05,Handbags,0.08721362229102168
5905,681974568,59822391,10.95,0.62,2/19/19 15:12,DVDs & Blu-ray,0.05662100456621005
5906,559235668,59822395,9.0,0.65,2/19/19 15:12,DVDs & Blu-ray,0.07222222222222223
5907,688168362,59802273,195.99,17.64,2/19/19 15:14,Car & Truck Parts,0.09000459207102403
5908,688169851,59821103,30.99,2.52,2/19/19 15:20,DVDs & Blu-ray,0.08131655372700872
5909,688159792,59811605,32.17,4.81,2/19/19 15:44,DVDs & Blu-ray,0.14951818464407832
5910,688176986,59823054,208.55,0.0,2/19/19 15:51,Watches,0.0
5911,688180677,59823014,38.95,7.4,2/19/19 16:11,DVDs & Blu-ray,0.18998716302952504
5912,682186433,59823360,5.45,0.71,2/19/19 16:14,DVDs & Blu-ray,0.13027522935779814
5913,688181104,59823374,198.0,0.0,2/19/19 16:15,Handbags,0.0
5914,653996015,59823534,38.73,6.49,2/19/19 16:21,Handbags,0.16757035889491353
5915,688187030,59823752,139.99,18.2,2/19/19 16:54,Handbags,0.1300092863775984
5916,688188071,59824168,12.9,2.45,2/19/19 17:00,DVDs & Blu-ray,0.18992248062015504
5917,534955574,59824438,1.0,0.5,2/19/19 17:15,DVDs & Blu-ray,0.5
5918,688194174,59824708,9.99,0.5,2/19/19 17:33,DVDs & Blu-ray,0.050050050050050046
5919,688194494,59824097,7.5,0.5,2/19/19 17:34,DVDs & Blu-ray,0.06666666666666667
5920,688194638,59779722,57.82,4.3,2/19/19 17:34,Car & Truck Parts,0.07436873054306468
5921,688196308,59824869,34.99,4.55,2/19/19 17:45,DVDs & Blu-ray,0.13003715347242067
5922,688204656,59825280,102.12,0.0,2/19/19 18:21,Handbags,0.0
5923,688207469,59727575,303.99,57.76,2/19/19 18:34,DVDs & Blu-ray,0.19000625020559886
5924,688207692,59825638,58.79,7.64,2/19/19 18:36,DVDs & Blu-ray,0.12995407382207858
5925,688208161,59825740,56.38,10.71,2/19/19 18:40,DVDs & Blu-ray,0.18996097907059242
5926,429320077,59826074,14.47,0.15,2/19/19 18:45,DVDs & Blu-ray,0.010366275051831374
5927,688214530,58971774,47.98,6.24,2/19/19 19:09,DVDs & Blu-ray,0.13005418924551898
5928,688215025,59826446,49.0,3.6,2/19/19 19:11,Vitamins,0.07346938775510205
5929,688219051,59826654,102.12,0.0,2/19/19 19:23,Handbags,0.0
5930,688222352,59826804,38.59,2.7,2/19/19 19:36,Home & Garden,0.06996631251619591
5931,669708892,59826887,128.69,16.73,2/19/19 19:36,Men's clothing,0.13000233118346413
5932,688223555,59776671,28.5,2.57,2/19/19 19:40,DVDs & Blu-ray,0.09017543859649123
5933,688224444,59827001,29.9,5.68,2/19/19 19:45,DVDs & Blu-ray,0.18996655518394648
5934,688224514,59826935,22.9,2.71,2/19/19 19:46,DVDs & Blu-ray,0.1183406113537118
5935,688225229,59827031,48.87,3.5,2/19/19 19:49,DVDs & Blu-ray,0.07161857990587273
5936,654269308,59827136,20.78,3.04,2/19/19 19:51,Car & Truck Parts,0.14629451395572665
5937,688226522,59827168,189.98,0.0,2/19/19 19:56,Car & Truck Parts,0.0
5938,688227777,59827290,54.87,4.49,2/19/19 20:03,Handbags,0.081829779478768
5939,439404251,59827406,13.47,0.13,2/19/19 20:05,DVDs & Blu-ray,0.009651076466221232
5940,688228301,59827225,90.09,8.11,2/19/19 20:06,Handbags,0.09002109002109002
5941,688230385,59743789,122.34,23.24,2/19/19 20:19,DVDs & Blu-ray,0.18996239986921692
5942,688231845,59827564,138.9,16.76,2/19/19 20:24,Home & Garden,0.12066234701223903
5943,688236553,59828186,69.59,10.4,2/19/19 20:55,Men's clothing,0.14944675959189538
5944,688244107,59828767,69.99,9.1,2/19/19 21:42,DVDs & Blu-ray,0.13001857408201173
5945,688250411,59829127,55.95,5.04,2/19/19 22:08,DVDs & Blu-ray,0.09008042895442359
5946,688252181,59829175,58.5,5.27,2/19/19 22:15,DVDs & Blu-ray,0.09008547008547008
5947,688253676,59829370,98.6,0.0,2/19/19 22:21,Handbags,0.0
5948,688260577,59829725,59.8,4.49,2/19/19 22:47,DVDs & Blu-ray,0.0750836120401338
5949,688292014,59830923,16.9,1.52,2/20/19 0:30,DVDs & Blu-ray,0.08994082840236688
