id,category,profit_estimate,value_em,created_at,days_to_sale,days_as_user,profit_per_day,orders,d_per_order,source_em,country,items_for_sale,membership,feedback_rate,rating,is_winning
31873677,everything_else,1.76,MINNOW,4/24/18,3,238,0.01,9,0.2,6,CN,116,FALSE,0.22,5,TRUE
31878289,health_beauty,179.31,DOLPHIN,4/24/18,4,238,0.75,105,1.71,0,CA,815,FALSE,0.08,4.5,TRUE
31879116,everything_else,42.98,SEA_BASS,4/24/18,14,238,0.18,55,0.78,4,US,29,FALSE,0.04,5,TRUE
31882516,everything_else,18.9,SEA_BASS,4/25/18,14,237,0.08,29,0.65,0,GB,46,FALSE,0.03,4,TRUE
31887694,fashion,9.5,MINNOW,4/25/18,135,237,0.04,8,1.19,7,VN,33,FALSE,0,0,TRUE
31889247,fashion,36.36,DOLPHIN,4/25/18,4,237,0.15,18,2.02,6,US,3059,FALSE,0.06,5,TRUE
31892439,everything_else,12.04,MINNOW,4/25/18,51,237,0.05,8,1.51,4,US,132,FALSE,0.25,5,TRUE
31893504,everything_else,39.98,SEA_BASS,4/25/18,18,237,0.17,21,1.9,4,US,203,FALSE,0.1,4.5,TRUE
31901020,everything_else,3.52,SEA_BASS,4/25/18,33,237,0.01,35,0.1,4,VN,17,FALSE,0.11,2.75,TRUE
31907316,fashion,10.22,MINNOW,4/26/18,61,236,0.04,9,1.14,4,US,38,FALSE,0,0,TRUE
31911388,health_beauty,36.24,SEA_BASS,4/26/18,7,236,0.15,24,1.51,3,US,200,FALSE,0.08,5,TRUE
31911974,everything_else,235.57,SEA_BASS,4/26/18,8,236,1,223,1.06,17,PT,10,FALSE,0.13,4.9,TRUE
31913002,health_beauty,79.22,MINNOW,4/26/18,45,236,0.34,10,7.92,18,US,42,FALSE,0,0,TRUE
31921308,health_beauty,-7.91,MINNOW,4/26/18,42,236,-0.03,8,-0.99,4,IN,470,FALSE,0.25,4,TRUE
31921410,fashion,48.63,MINNOW,4/26/18,43,236,0.21,21,2.32,4,ID,432,FALSE,0.05,5,TRUE
31923267,fashion,143.27,SEA_BASS,4/26/18,81,236,0.61,21,6.82,8,US,8909,FALSE,0.05,5,TRUE
31927037,everything_else,288.77,DOLPHIN,4/27/18,5,235,1.23,360,0.8,4,US,4,FALSE,0.1,5,TRUE
31929001,everything_else,18.27,MINNOW,4/27/18,34,235,0.08,12,1.52,2,US,163,FALSE,0,0,TRUE
31931337,fashion,133.06,SEA_BASS,4/27/18,20,235,0.57,47,2.83,0,VN,28023,FALSE,0.06,3.67,TRUE
31935099,everything_else,5.57,MINNOW,4/27/18,58,235,0.02,37,0.15,0,GB,4493,FALSE,0,0,TRUE
31936140,everything_else,8.64,MINNOW,4/27/18,3,235,0.04,16,0.54,4,EG,150,FALSE,0,0,TRUE
31939085,everything_else,84.03,SEA_BASS,4/27/18,8,235,0.36,59,1.42,3,US,2553,FALSE,0.12,4.86,TRUE
31940727,health_beauty,71.47,MINNOW,4/27/18,17,235,0.3,14,5.11,16,US,50,FALSE,0.21,3.67,TRUE
31940877,everything_else,4.01,MINNOW,4/27/18,28,235,0.02,11,0.36,7,VN,13,FALSE,0,0,TRUE
31941693,everything_else,53.33,SEA_BASS,4/27/18,101,235,0.23,23,2.32,8,CN,8,FALSE,0.04,5,TRUE
31953519,jewelry_watches,3.57,MINNOW,4/28/18,125,234,0.02,7,0.51,16,US,111,FALSE,0.43,5,TRUE
31955063,everything_else,22.6,MINNOW,4/28/18,3,234,0.1,16,1.41,4,IL,494,FALSE,0.13,4.5,TRUE
31973921,everything_else,55.35,MINNOW,4/29/18,9,233,0.24,18,3.08,22,US,66,FALSE,0,0,TRUE
31980125,health_beauty,30.83,MINNOW,4/29/18,7,233,0.13,13,2.37,16,US,110,FALSE,0.23,3.67,TRUE
31981280,health_beauty,31.73,SEA_BASS,4/29/18,20,233,0.14,24,1.32,0,US,15,FALSE,0.04,5,TRUE
31992745,Sporting Goods,21.51,MINNOW,4/30/18,3,232,0.09,9,2.39,16,US,11,FALSE,0,0,TRUE
32003144,everything_else,12.68,MINNOW,4/30/18,119,232,0.05,2,6.34,4,US,30,FALSE,0,0,TRUE
32003724,everything_else,1027.75,DOLPHIN,4/30/18,18,232,4.43,836,1.23,0,US,72,FALSE,0.06,4.64,TRUE
32006995,fashion,10.82,MINNOW,5/1/18,37,231,0.05,10,1.08,0,VN,2759,FALSE,0.1,5,TRUE
32007610,fashion,11.38,MINNOW,5/1/18,38,231,0.05,13,0.88,0,VN,4990,FALSE,0,0,TRUE
32008868,everything_else,0.68,MINNOW,5/1/18,18,231,0,6,0.11,17,GB,1518,FALSE,0.17,4,TRUE
32010759,health_beauty,346.76,DOLPHIN,5/1/18,15,231,1.5,202,1.72,4,US,41,FALSE,0.06,2.92,TRUE
32012905,fashion,39.87,SEA_BASS,5/1/18,29,231,0.17,33,1.21,0,US,0,FALSE,0,0,TRUE
32013118,fashion,86.51,SEA_BASS,5/1/18,57,231,0.37,21,4.12,0,VN,13398,FALSE,0.1,5,TRUE
32018395,health_beauty,43.62,MINNOW,5/1/18,36,231,0.19,9,4.85,0,TH,430,FALSE,0,0,TRUE
32023547,everything_else,37.53,MINNOW,5/1/18,38,231,0.16,18,2.09,4,US,206,FALSE,0.28,5,TRUE
32027101,everything_else,25.21,MINNOW,5/1/18,33,231,0.11,6,4.2,4,IN,1308,FALSE,0,0,TRUE
32027523,health_beauty,179.24,SEA_BASS,5/1/18,3,231,0.78,30,5.97,6,BG,1314,FALSE,0.1,2.33,TRUE
32027883,everything_else,-11.6,SEA_BASS,5/2/18,54,230,-0.05,27,-0.43,0,VN,3,FALSE,0.04,5,TRUE
32027989,everything_else,17.56,SEA_BASS,5/2/18,22,230,0.08,82,0.21,0,VN,20210,FALSE,0.05,3.25,TRUE
32037132,everything_else,641.44,DOLPHIN,5/2/18,24,230,2.79,79,8.12,0,US,180,FALSE,0.1,4.5,TRUE
32041318,everything_else,0,MINNOW,5/2/18,53,230,0,1,0,0,US,89,FALSE,0,0,TRUE
32047932,health_beauty,127.96,DOLPHIN,5/3/18,2,229,0.56,61,2.1,0,LT,36,FALSE,0.05,3.67,TRUE
32047989,everything_else,421.64,SEA_BASS,5/3/18,3,229,1.84,26,16.22,0,IN,239,FALSE,0.08,4.5,TRUE
32049505,home_garden,56.63,MINNOW,5/3/18,3,229,0.25,16,3.54,0,PT,13,FALSE,0,0,TRUE
32055311,fashion,-4.17,SEA_BASS,5/3/18,23,229,-0.02,60,-0.07,0,US,601,FALSE,0.02,4,TRUE
32055746,everything_else,104.81,SEA_BASS,5/3/18,2,229,0.46,36,2.91,17,US,858,FALSE,0.06,2,TRUE
32058805,everything_else,-1277.06,DOLPHIN,5/3/18,48,229,-5.58,13,-98.24,4,US,19,FALSE,0.15,5,TRUE
32058855,parts_accessories,648.32,WHALE,5/3/18,3,229,2.83,135,4.8,0,US,13639,FALSE,0.1,4.93,TRUE
32058980,everything_else,-17.31,DOLPHIN,5/3/18,12,229,-0.08,44,-0.39,4,US,359,FALSE,0.09,4,TRUE
32059770,everything_else,10.57,MINNOW,5/3/18,81,229,0.05,5,2.11,8,US,174,FALSE,0,0,TRUE
32062583,home_garden,49.01,MINNOW,5/3/18,4,229,0.21,9,5.45,16,US,80,FALSE,0.11,5,TRUE
32068884,fashion,61.99,SEA_BASS,5/4/18,31,228,0.27,28,2.21,4,VN,11074,FALSE,0,0,TRUE
32078227,parts_accessories,77.18,SEA_BASS,5/4/18,3,228,0.34,35,2.21,2,US,748,FALSE,0.03,5,TRUE
32096093,everything_else,98.59,MINNOW,5/5/18,3,227,0.43,25,3.94,4,US,109,FALSE,0.04,5,TRUE
32097519,everything_else,527.6,MINNOW,5/5/18,106,227,2.32,19,27.77,0,US,5,FALSE,0,0,TRUE
32098633,everything_else,3.28,MINNOW,5/5/18,13,227,0.01,10,0.33,0,VN,88,FALSE,0.1,3,TRUE
32122007,fashion,9.14,MINNOW,5/7/18,37,225,0.04,6,1.52,0,VN,5011,FALSE,0,0,TRUE
32132083,home_garden,48.82,MINNOW,5/7/18,29,225,0.22,44,1.11,4,US,525,FALSE,0.02,5,TRUE
32138278,everything_else,37.76,MINNOW,5/7/18,11,225,0.17,7,5.39,4,US,3,FALSE,0,0,TRUE
32138993,home_garden,11.48,MINNOW,5/7/18,61,225,0.05,17,0.68,22,CA,4020,FALSE,0,0,TRUE
32139804,fashion,15.28,MINNOW,5/7/18,48,225,0.07,11,1.39,4,VN,21837,FALSE,0,0,TRUE
32140697,fashion,8.77,MINNOW,5/7/18,55,225,0.04,10,0.88,4,VN,11237,FALSE,0,0,TRUE
32152875,everything_else,33.03,MINNOW,5/8/18,13,224,0.15,12,2.75,8,US,527,FALSE,0.25,5,TRUE
32154630,jewelry_watches,115.12,MINNOW,5/8/18,90,224,0.51,15,7.67,0,GB,39,FALSE,0.33,4,TRUE
32160532,everything_else,245.7,MINNOW,5/8/18,12,224,1.1,19,12.93,2,US,118,FALSE,0,0,TRUE
32161515,jewelry_watches,4.46,MINNOW,5/8/18,6,224,0.02,6,0.74,4,US,257,FALSE,0.33,5,TRUE
32165932,everything_else,18.62,MINNOW,5/9/18,1,223,0.08,18,1.03,0,US,76,FALSE,0.06,5,TRUE
32170716,everything_else,17.45,MINNOW,5/9/18,58,223,0.08,10,1.75,0,US,484,FALSE,0,0,TRUE
32188328,everything_else,83.31,MINNOW,5/10/18,5,222,0.38,20,4.17,8,US,5,FALSE,0.15,5,TRUE
32190426,fashion,40.74,SEA_BASS,5/10/18,22,222,0.18,72,0.57,16,US,44,FALSE,0.03,5,TRUE
32193124,everything_else,1176.51,DOLPHIN,5/10/18,15,222,5.3,159,7.4,4,US,3,FALSE,0.08,3,TRUE
32193436,everything_else,10.28,MINNOW,5/10/18,13,222,0.05,9,1.14,0,US,734,FALSE,0.11,5,TRUE
32194882,everything_else,7.75,SEA_BASS,5/10/18,10,222,0.03,27,0.29,5,US,965,FALSE,0.07,5,TRUE
32197861,parts_accessories,19.88,DOLPHIN,5/10/18,12,222,0.09,10,1.99,16,US,1727,FALSE,0.1,1,TRUE
32198382,everything_else,100.43,SEA_BASS,5/10/18,4,222,0.45,62,1.62,4,GB,1750,FALSE,0.27,5,TRUE
32198925,home_garden,360.37,DOLPHIN,5/10/18,6,222,1.62,34,10.6,4,US,248,FALSE,0.18,4.83,TRUE
32203381,everything_else,34.51,MINNOW,5/10/18,130,222,0.16,7,4.93,8,US,611,FALSE,0,0,TRUE
32204975,health_beauty,7.21,MINNOW,5/10/18,26,222,0.03,10,0.72,0,US,338,FALSE,0,0,TRUE
32207585,fashion,52.64,MINNOW,5/11/18,4,221,0.24,15,3.51,22,US,185,FALSE,0.33,2,TRUE
32209389,everything_else,11.21,SEA_BASS,5/11/18,35,221,0.05,44,0.25,4,VN,20327,FALSE,0,0,TRUE
32214671,fashion,24.69,MINNOW,5/11/18,4,221,0.11,21,1.18,22,US,945,FALSE,0.05,5,TRUE
32220034,everything_else,53,MINNOW,5/11/18,19,221,0.24,8,6.63,0,US,6,FALSE,0,0,TRUE
32225305,everything_else,16.09,MINNOW,5/11/18,45,221,0.07,11,1.46,0,US,1,FALSE,0,0,TRUE
32225444,everything_else,86.56,MINNOW,5/11/18,13,221,0.39,12,7.21,4,CN,2933,FALSE,0.08,1,TRUE
32226079,everything_else,12.35,MINNOW,5/11/18,35,221,0.06,12,1.03,7,US,28,FALSE,0,0,TRUE
32228049,everything_else,37.91,MINNOW,5/12/18,65,220,0.17,8,4.74,8,US,58,FALSE,0,0,TRUE
32239766,everything_else,54.69,SEA_BASS,5/12/18,164,220,0.25,37,1.48,0,VN,16114,FALSE,0,0,TRUE
32241717,everything_else,111.08,MINNOW,5/12/18,8,220,0.5,11,10.1,4,CN,1,FALSE,0.18,5,TRUE
32248905,everything_else,35.91,SEA_BASS,5/13/18,44,219,0.16,32,1.12,4,US,408,FALSE,0.09,5,TRUE
32249171,fashion,17.87,MINNOW,5/13/18,25,219,0.08,10,1.79,0,VN,7335,FALSE,0,0,TRUE
32257617,health_beauty,34.93,SEA_BASS,5/13/18,11,219,0.16,18,1.94,0,MY,571,FALSE,0.06,5,TRUE
32258743,health_beauty,17.23,MINNOW,5/13/18,7,219,0.08,12,1.44,7,US,71,FALSE,0,0,TRUE
32259748,everything_else,29.13,DOLPHIN,5/13/18,28,219,0.13,5,5.83,4,CN,1696,FALSE,0.4,5,TRUE
32260281,everything_else,27.33,MINNOW,5/13/18,75,219,0.12,18,1.52,8,US,122,FALSE,0.11,1,TRUE
32264808,fashion,8.88,MINNOW,5/14/18,30,218,0.04,6,1.48,5,VN,6871,FALSE,0.17,5,TRUE
32270033,fashion,10.22,MINNOW,5/14/18,30,218,0.05,8,1.28,0,VN,5998,FALSE,0,0,TRUE
32273402,everything_else,2.42,MINNOW,5/14/18,18,218,0.01,7,0.35,5,US,30,FALSE,0.14,5,TRUE
32274485,everything_else,22.76,MINNOW,5/14/18,88,218,0.1,3,7.59,0,US,12,FALSE,0,0,TRUE
32274998,home_garden,10.4,MINNOW,5/14/18,17,218,0.05,5,2.08,0,CA,4459,FALSE,0,0,TRUE
32279043,health_beauty,19.29,MINNOW,5/14/18,125,218,0.09,4,4.82,4,US,3,FALSE,0,0,TRUE
32281104,health_beauty,8.76,MINNOW,5/14/18,151,218,0.04,10,0.88,22,PH,20,FALSE,0,0,TRUE
32282314,fashion,22.48,MINNOW,5/14/18,12,218,0.1,2,11.24,4,ID,287,FALSE,0,0,TRUE
32284887,everything_else,4.79,MINNOW,5/15/18,38,217,0.02,7,0.68,4,VN,5429,FALSE,0.14,5,TRUE
32291346,parts_accessories,48.25,DOLPHIN,5/15/18,24,217,0.22,7,6.89,0,TH,2056,FALSE,0,0,TRUE
32295627,everything_else,0.01,MINNOW,5/15/18,63,217,0,9,0,4,GB,159,FALSE,0.11,1,TRUE
32295772,everything_else,146.83,DOLPHIN,5/15/18,10,217,0.68,58,2.53,0,US,854,FALSE,0.02,5,TRUE
32298023,everything_else,12.86,MINNOW,5/15/18,52,217,0.06,3,4.29,0,US,133,FALSE,0,0,TRUE
32300295,everything_else,7.06,MINNOW,5/15/18,45,217,0.03,6,1.18,0,US,489,FALSE,0,0,TRUE
32301922,everything_else,11.64,MINNOW,5/15/18,32,217,0.05,12,0.97,4,VN,1631,FALSE,0,0,TRUE
32306879,everything_else,64.82,SEA_BASS,5/16/18,12,216,0.3,29,2.24,4,GR,3,FALSE,0.1,4.67,TRUE
32308111,everything_else,152.31,SEA_BASS,5/16/18,20,216,0.71,55,2.77,0,RO,8,FALSE,0.13,5,TRUE
32308380,fashion,-14.32,MINNOW,5/16/18,31,216,-0.07,7,-2.05,0,VN,207,FALSE,0.14,5,TRUE
32313331,everything_else,13.3,MINNOW,5/16/18,136,216,0.06,17,0.78,4,VN,48,FALSE,0,0,TRUE
32314192,everything_else,75.9,SEA_BASS,5/16/18,14,216,0.35,40,1.9,16,US,2063,FALSE,0.05,4.5,TRUE
32317181,everything_else,0,DOLPHIN,5/16/18,11,216,0,5,0,4,US,16559,FALSE,0.2,5,TRUE
32324976,everything_else,15.08,MINNOW,5/16/18,20,216,0.07,14,1.08,16,US,694,FALSE,0.29,4.75,TRUE
32327415,fashion,11.46,MINNOW,5/16/18,119,216,0.05,6,1.91,0,ID,889,FALSE,0,0,TRUE
32328030,health_beauty,1.89,MINNOW,5/16/18,16,216,0.01,6,0.32,7,US,96,FALSE,0,0,TRUE
32329637,everything_else,148.25,SEA_BASS,5/17/18,14,215,0.69,21,7.06,0,US,206,FALSE,0.14,5,TRUE
32338568,everything_else,465.48,DOLPHIN,5/17/18,2,215,2.17,156,2.98,4,US,6875,FALSE,0.09,2.07,TRUE
32340558,home_garden,-11.91,MINNOW,5/17/18,2,215,-0.06,6,-1.99,0,CA,3223,FALSE,0.17,5,TRUE
32341386,everything_else,6.3,MINNOW,5/17/18,67,215,0.03,5,1.26,7,US,2,FALSE,0,0,TRUE
32348178,fashion,57.04,MINNOW,5/17/18,30,215,0.27,15,3.8,8,US,104,FALSE,0.07,5,TRUE
32349874,home_garden,41.83,MINNOW,5/17/18,11,215,0.19,4,10.46,4,US,25,FALSE,0,0,TRUE
32356432,everything_else,30.28,MINNOW,5/18/18,11,214,0.14,15,2.02,4,ID,715,FALSE,0.07,1,TRUE
32358043,everything_else,235.17,DOLPHIN,5/18/18,66,214,1.1,20,11.76,4,US,8,FALSE,0.05,5,TRUE
32358588,health_beauty,-16.3,MINNOW,5/18/18,4,214,-0.08,7,-2.33,8,US,26,FALSE,0.14,5,TRUE
32359769,everything_else,2.37,MINNOW,5/18/18,96,214,0.01,9,0.26,4,US,1005,FALSE,0.11,4,TRUE
32363680,everything_else,15.63,MINNOW,5/18/18,138,214,0.07,7,2.23,0,VN,202,FALSE,0,0,TRUE
32364291,fashion,5.42,SEA_BASS,5/18/18,40,214,0.03,26,0.21,8,US,56,FALSE,0.04,5,TRUE
32375369,everything_else,42.91,MINNOW,5/19/18,42,213,0.2,10,4.29,4,US,9,FALSE,0.1,1,TRUE
32383673,fashion,18.9,SEA_BASS,5/19/18,10,213,0.09,33,0.57,0,VN,31904,FALSE,0.03,1,TRUE
32385625,everything_else,28.26,MINNOW,5/20/18,22,212,0.13,10,2.83,0,IL,28,FALSE,2.2,4.45,TRUE
32389130,everything_else,9.7,MINNOW,5/20/18,78,212,0.05,16,0.61,4,VN,880,FALSE,0,0,TRUE
32396196,everything_else,165.56,SEA_BASS,5/20/18,15,212,0.78,139,1.19,0,MA,279,FALSE,0.05,2,TRUE
32398837,everything_else,15.36,MINNOW,5/20/18,47,212,0.07,9,1.71,0,CA,269,FALSE,0.11,5,TRUE
32402294,everything_else,150.47,SEA_BASS,5/20/18,24,212,0.71,93,1.62,0,VN,3282,FALSE,0.04,4,TRUE
32405814,fashion,531.5,DOLPHIN,5/21/18,33,211,2.52,158,3.36,4,CN,809,FALSE,0.04,2.83,TRUE
32407613,home_garden,-8.25,SEA_BASS,5/21/18,63,211,-0.04,38,-0.22,4,ID,2074,FALSE,0.05,3,TRUE
32417401,home_garden,16.4,MINNOW,5/21/18,113,211,0.08,13,1.26,0,US,63,FALSE,0,0,TRUE
32423273,home_garden,66.94,SEA_BASS,5/22/18,1,210,0.32,40,1.67,0,VN,189,FALSE,0.08,2.33,TRUE
32423817,everything_else,16.93,MINNOW,5/22/18,17,210,0.08,8,2.12,16,US,2,FALSE,0,0,TRUE
32427972,health_beauty,39.45,MINNOW,5/22/18,92,210,0.19,11,3.59,4,US,101,FALSE,0.09,5,TRUE
32430089,everything_else,360.9,DOLPHIN,5/22/18,15,210,1.72,68,5.31,0,US,1934,FALSE,0.09,5,TRUE
32430438,home_garden,14.57,MINNOW,5/22/18,154,210,0.07,4,3.64,8,US,28,FALSE,0,0,TRUE
32432939,fashion,111.01,DOLPHIN,5/22/18,27,210,0.53,46,2.41,2,PK,122,FALSE,0.07,5,TRUE
32435606,fashion,82.95,SEA_BASS,5/22/18,27,210,0.4,64,1.3,4,US,38,FALSE,0,0,TRUE
32444678,everything_else,7.98,MINNOW,5/23/18,56,209,0.04,9,0.89,0,CN,499,FALSE,0,0,TRUE
32446394,everything_else,-31.69,MINNOW,5/23/18,56,209,-0.15,9,-3.52,0,IT,7,FALSE,0,0,TRUE
32446954,health_beauty,124.07,SEA_BASS,5/23/18,44,209,0.59,33,3.76,4,IN,793,FALSE,0.09,5,TRUE
32448250,everything_else,20.95,SEA_BASS,5/23/18,16,209,0.1,50,0.42,4,CN,268,FALSE,0.04,3,TRUE
32453498,home_garden,-13,MINNOW,5/23/18,69,209,-0.06,8,-1.63,16,US,46,FALSE,0,0,TRUE
32454560,fashion,-4.23,MINNOW,5/23/18,76,209,-0.02,4,-1.06,4,US,584,FALSE,0,0,TRUE
32456739,fashion,899.43,DOLPHIN,5/23/18,60,209,4.3,56,16.06,4,PK,1461,FALSE,0.09,2.6,TRUE
32457435,everything_else,-13.55,MINNOW,5/23/18,5,209,-0.06,7,-1.94,0,US,9,FALSE,0,0,TRUE
32460847,everything_else,59.54,SEA_BASS,5/23/18,87,209,0.28,68,0.88,0,US,32,FALSE,0.07,4.8,TRUE
32463249,health_beauty,28.04,SEA_BASS,5/23/18,39,209,0.13,30,0.93,4,US,3805,FALSE,0.03,1,TRUE
32469727,everything_else,31.17,MINNOW,5/24/18,10,208,0.15,15,2.08,4,US,195,FALSE,0.07,5,TRUE
32485563,everything_else,290.43,DOLPHIN,5/25/18,18,207,1.4,127,2.29,4,GB,2,FALSE,0.04,5,TRUE
32488462,fashion,43.46,DOLPHIN,5/25/18,28,207,0.21,19,2.29,8,US,1167,FALSE,0.11,5,TRUE
32498057,everything_else,1108.45,WHALE,5/25/18,8,207,5.35,148,7.49,0,US,3142,FALSE,0.08,4.17,TRUE
32507368,home_garden,56.02,MINNOW,5/26/18,29,206,0.27,8,7,4,US,24,FALSE,0.13,5,TRUE
32519234,everything_else,19.88,MINNOW,5/27/18,42,205,0.1,12,1.66,0,PE,4,FALSE,0,0,TRUE
32522074,home_garden,205.87,SEA_BASS,5/27/18,4,205,1,27,7.62,4,US,31,FALSE,0.07,1,TRUE
32527966,fashion,1598.18,DOLPHIN,5/27/18,3,205,7.8,1046,1.53,0,US,1036,FALSE,0.14,4.28,TRUE
32533549,everything_else,-16.69,MINNOW,5/27/18,173,205,-0.08,3,-5.56,4,IL,1333,FALSE,0,0,TRUE
32544224,health_beauty,2.84,MINNOW,5/28/18,177,204,0.01,3,0.95,4,US,78,FALSE,0,0,TRUE
32546221,health_beauty,33.01,MINNOW,5/28/18,66,204,0.16,12,2.75,17,GB,57,FALSE,0,0,TRUE
32546785,parts_accessories,435.08,DOLPHIN,5/28/18,47,204,2.13,16,27.19,4,US,17,FALSE,0,0,TRUE
32547966,everything_else,-25.89,DOLPHIN,5/28/18,58,204,-0.13,151,-0.17,0,MA,160,FALSE,0.01,4,TRUE
32562192,health_beauty,-12.23,MINNOW,5/29/18,9,203,-0.06,10,-1.22,4,US,200,FALSE,0,0,TRUE
32564266,fashion,51.56,MINNOW,5/29/18,6,203,0.25,11,4.69,0,US,250,FALSE,0.18,3,TRUE
32568091,everything_else,-1.53,MINNOW,5/29/18,128,203,-0.01,5,-0.31,4,US,52,FALSE,0,0,TRUE
32568127,everything_else,2.71,MINNOW,5/29/18,5,203,0.01,7,0.39,5,CN,142,FALSE,0.14,5,TRUE
32568479,everything_else,126.86,SEA_BASS,5/29/18,14,203,0.62,27,4.7,5,US,1349,FALSE,0.11,5,TRUE
32574400,fashion,197.16,DOLPHIN,5/30/18,5,202,0.98,54,3.65,4,US,230,FALSE,0.07,5,TRUE
32576499,home_garden,189.22,MINNOW,5/30/18,26,202,0.94,15,12.61,0,AU,23,FALSE,0.13,5,TRUE
32576576,fashion,23.99,MINNOW,5/30/18,21,202,0.12,10,2.4,0,US,399,FALSE,0,0,TRUE
32577206,everything_else,1021.17,DOLPHIN,5/30/18,26,202,5.06,148,6.9,4,CN,1305,FALSE,0.12,4.39,TRUE
32578881,everything_else,50.46,SEA_BASS,5/30/18,62,202,0.25,21,2.4,4,VN,1058,FALSE,0,0,TRUE
32580887,everything_else,40.98,MINNOW,5/30/18,26,202,0.2,9,4.55,0,US,208,FALSE,0.22,5,TRUE
32582481,everything_else,123.06,MINNOW,5/30/18,67,202,0.61,13,9.47,0,US,6,FALSE,0.08,5,TRUE
32588017,fashion,33.71,MINNOW,5/30/18,17,202,0.17,7,4.82,4,US,758,FALSE,0,0,TRUE
32590130,everything_else,32.13,SEA_BASS,5/30/18,54,202,0.16,37,0.87,4,CN,62,FALSE,0.08,4.67,TRUE
32592837,everything_else,39.38,SEA_BASS,5/31/18,13,201,0.2,22,1.79,0,US,428,FALSE,0.09,5,TRUE
32594670,everything_else,71.08,SEA_BASS,5/31/18,9,201,0.35,46,1.55,0,IN,500,FALSE,0.11,2.6,TRUE
32595731,everything_else,1481.9,DOLPHIN,5/31/18,9,201,7.37,358,4.14,16,US,3,FALSE,0.09,4.63,TRUE
32596173,everything_else,-0.8,MINNOW,5/31/18,139,201,0,3,-0.27,0,VN,14,FALSE,0.67,3,TRUE
32596531,everything_else,5.93,MINNOW,5/31/18,38,201,0.03,6,0.99,4,US,1,FALSE,0,0,TRUE
32597768,fashion,16.53,SEA_BASS,5/31/18,60,201,0.08,16,1.03,0,US,4066,FALSE,0,0,TRUE
32598145,everything_else,2.77,DOLPHIN,5/31/18,22,201,0.01,8,0.35,4,US,466,FALSE,0.13,5,TRUE
32600214,fashion,14.9,MINNOW,5/31/18,64,201,0.07,6,2.48,0,US,186,FALSE,0,0,TRUE
32602733,everything_else,107.09,MINNOW,5/31/18,108,201,0.53,10,10.71,4,US,55,FALSE,0,0,TRUE
32605715,fashion,145.99,SEA_BASS,5/31/18,10,201,0.73,128,1.14,4,US,44,FALSE,0.02,5,TRUE
32612397,home_garden,-12.78,SEA_BASS,6/1/18,128,200,-0.06,8,-1.6,4,CN,3424,FALSE,0,0,TRUE
32613159,fashion,17.6,MINNOW,6/1/18,54,200,0.09,11,1.6,0,US,2613,FALSE,0,0,TRUE
32614364,everything_else,2.99,MINNOW,6/1/18,45,200,0.01,6,0.5,0,VN,2311,FALSE,0,0,TRUE
32628453,Sporting Goods,1039.81,WHALE,6/2/18,3,199,5.23,37,28.1,0,US,73,FALSE,0.14,4.8,TRUE
32629921,everything_else,84.57,DOLPHIN,6/2/18,15,199,0.42,54,1.57,4,HK,0,FALSE,0.02,5,TRUE
32630694,everything_else,-56.5,DOLPHIN,6/2/18,14,199,-0.28,215,-0.26,7,BE,9796,FALSE,0.02,1.6,TRUE
32631264,everything_else,16.98,MINNOW,6/2/18,58,199,0.09,11,1.54,0,US,713,FALSE,0.09,5,TRUE
32633228,everything_else,-3.5,MINNOW,6/2/18,107,199,-0.02,6,-0.58,22,US,594,FALSE,0.17,5,TRUE
32636596,jewelry_watches,6.71,MINNOW,6/2/18,18,199,0.03,13,0.52,0,US,2222,FALSE,0,0,TRUE
32639979,everything_else,27.79,SEA_BASS,6/3/18,13,198,0.14,80,0.35,0,IL,155,FALSE,0.13,3.9,TRUE
32640585,everything_else,948.74,DOLPHIN,6/3/18,4,198,4.79,327,2.9,8,US,986,FALSE,0.08,4.76,TRUE
32641146,fashion,87.85,MINNOW,6/3/18,19,198,0.44,13,6.76,16,US,233,FALSE,0.46,4.5,TRUE
32645521,everything_else,-1.98,MINNOW,6/3/18,101,198,-0.01,11,-0.18,4,US,516,FALSE,0,0,TRUE
32646914,everything_else,110.48,SEA_BASS,6/3/18,3,198,0.56,194,0.57,4,LT,459,FALSE,0.04,3.57,TRUE
32661804,health_beauty,26.78,SEA_BASS,6/4/18,13,197,0.14,28,0.96,3,US,24,FALSE,0.04,5,TRUE
32668427,everything_else,83.25,DOLPHIN,6/4/18,7,197,0.42,17,4.9,0,US,2707,FALSE,0.18,5,TRUE
32670683,everything_else,7.16,MINNOW,6/4/18,37,197,0.04,7,1.02,0,US,1216,FALSE,0,0,TRUE
32674673,fashion,131.08,DOLPHIN,6/4/18,6,197,0.67,137,0.96,8,US,891,FALSE,0.01,1,TRUE
32676913,home_garden,14.15,MINNOW,6/4/18,121,197,0.07,9,1.57,4,US,1197,FALSE,0.11,5,TRUE
32679056,everything_else,80.06,SEA_BASS,6/4/18,39,197,0.41,47,1.7,8,US,3,FALSE,0.11,5,TRUE
32691865,everything_else,76.13,SEA_BASS,6/5/18,3,196,0.39,23,3.31,0,GB,36,FALSE,0,0,TRUE
32695746,health_beauty,26.03,MINNOW,6/5/18,17,196,0.13,13,2,16,US,41,FALSE,0,0,TRUE
32696044,everything_else,8.08,MINNOW,6/5/18,12,196,0.04,6,1.35,0,US,533,FALSE,0,0,TRUE
