seller_id,offers,amount,order_value,sum_fvf,order_fvf_value
28597346,1,120.60,120.60,10.85,10.85
28613605,1,373.91,373.91,112.17,112.17
28613678,3,116.95,38.98,14.68,4.89
28614017,5,66.32,13.26,7.85,1.57
28616284,5,321.58,64.32,41.80,8.36
28622897,1,23.00,23.00,0.81,0.81
28623946,9,705.41,78.38,49.09,5.45
28624935,6,342.32,57.05,30.81,5.14
28626048,1,24.39,24.39,2.05,2.05
28626309,2,69.54,34.77,12.10,6.05
28626410,2,88.80,44.40,0.00,0.00
28631511,10,198.80,19.88,50.10,5.01
28634865,3,84.92,28.31,5.93,1.98
28635072,1,33.86,33.86,2.69,2.69
28637988,1,29.37,29.37,1.74,1.74
28638693,1,7.50,7.50,0.50,0.50
28639986,57,2340.70,41.06,169.76,2.98
28643891,7,266.00,38.00,44.65,6.38
28649838,1,8.99,8.99,0.81,0.81
28652733,1,18.35,18.35,0.50,0.50
28655776,3,216.58,72.19,17.18,5.73
28656062,24,1816.69,75.70,207.56,8.65
28657919,12,590.78,49.23,41.26,3.44
28660883,5,1444.88,288.98,83.97,16.79
28661115,3,86.94,28.98,7.69,2.56
28664611,7,531.82,75.97,57.70,8.24
28672637,25,3322.04,132.88,554.37,22.17
28674781,1,26.79,26.79,2.17,2.17
28675539,4,980.00,245.00,34.32,8.58
28686553,5,418.81,83.76,24.92,4.98
28697450,1,18.48,18.48,1.30,1.30
28704249,7,91.40,13.06,4.82,0.69
28711433,28,1651.79,58.99,139.98,5.00
28712464,1,48.98,48.98,6.37,6.37
28714217,2,73.48,36.74,13.87,6.94
28717578,3,91.95,30.65,5.50,1.83
28719809,5,224.01,44.80,14.11,2.82
28720773,2,148.48,74.24,13.36,6.68
28724405,1,25.23,25.23,3.28,3.28
28730754,1,11.60,11.60,1.20,1.20
28736159,3,83.97,27.99,6.29,2.10
28739509,4,1078.77,269.69,49.61,12.40
28740412,3,85.70,28.57,3.01,1.00
28745120,1,249.90,249.90,14.39,14.39
28745859,1,8.75,8.75,1.65,1.65
28750057,5,316.99,63.40,11.16,2.23
28757566,2,257.35,128.68,23.16,11.58
28758942,3,431.28,143.76,72.84,24.28
28763160,3,161.42,53.81,12.62,4.21
28765097,5,64.00,12.80,3.05,0.61
28775929,3,32.01,10.67,2.88,0.96
28776478,3,182.43,60.81,15.42,5.14
28782850,3,68.61,22.87,5.54,1.85
28787526,1,12.95,12.95,0.50,0.50
28787673,3,99.75,33.25,6.45,2.15
28802830,3,61.74,20.58,2.18,0.73
28807005,66,6508.73,98.62,477.01,7.23
28816857,1,280.49,280.49,9.82,9.82
28820589,1,14.30,14.30,0.85,0.85
28828019,2,32.67,16.34,2.58,1.29
28832268,5,161.80,32.36,24.20,4.84
28834611,1,37.97,37.97,0.98,0.98
28841026,12,139.47,11.62,9.13,0.76
28841762,1,50.22,50.22,11.78,11.78
28843411,1,23.33,23.33,3.03,3.03
28847814,1,33.00,33.00,2.07,2.07
28850459,1,13.70,13.70,0.54,0.54
28854165,17,6484.49,381.44,1670.97,98.29
28856350,3,54.52,18.17,3.13,1.04
28857275,1,39.59,39.59,11.88,11.88
28860063,4,865.34,216.34,75.69,18.92
28867460,2,204.90,102.45,9.67,4.84
28868482,1,20.79,20.79,2.70,2.70
28868494,2,152.21,76.11,5.33,2.67
28873340,7,196.60,28.09,15.97,2.28
28878325,4,5258.00,1314.50,263.78,65.95
28879359,6,92.54,15.42,8.71,1.45
28884136,2,46.66,23.33,9.14,4.57
28893004,6,131.04,21.84,6.94,1.16
28894640,2,106.00,53.00,16.75,8.38
28895477,2,26.85,13.43,1.00,0.50
28897624,2,60.90,30.45,3.68,1.84
28902109,5,210.45,42.09,14.62,2.92
28902921,33,245.01,7.42,58.10,1.76
28903593,1,23.89,23.89,0.84,0.84
28906268,3,1241.31,413.77,109.02,36.34
28908145,1,11.87,11.87,1.07,1.07
28911599,1,43.90,43.90,5.84,5.84
28916634,12,328.98,27.42,27.66,2.31
28918123,21,1130.01,53.81,97.75,4.65
28918603,1,19.73,19.73,0.50,0.50
28919352,2,40.98,20.49,4.84,2.42
28921420,5,222.40,44.48,17.55,3.51
28924534,1,48.50,48.50,4.37,4.37
28926641,1,6.80,6.80,0.50,0.50
28930235,1,29.69,29.69,3.86,3.86
28936327,2,87.41,43.71,9.55,4.78
28937071,2,49.88,24.94,2.87,1.44
28939698,24,954.54,39.77,65.49,2.73
28948310,11,182.64,16.60,15.27,1.39
28951609,1,3.99,3.99,1.20,1.20
28953736,1,10.99,10.99,2.09,2.09
28957612,1,17.95,17.95,1.35,1.35
28959743,3,105.31,35.10,12.46,4.15
28960295,2,59.98,29.99,5.40,2.70
28960421,2,397.00,198.50,24.93,12.47
28961658,1,14.00,14.00,2.10,2.10
28966850,3,31.80,10.60,3.01,1.00
28981787,2,49.32,24.66,4.44,2.22
28990850,2,27.45,13.73,2.21,1.11
28993771,1,59.95,59.95,2.10,2.10
28995521,3,270.23,90.08,14.23,4.74
28999543,7,269.22,38.46,77.76,11.11
29007380,1,31.54,31.54,0.78,0.78
29010827,1,17.98,17.98,1.62,1.62
29012918,3,190.00,63.33,12.77,4.26
29018205,2,67.22,33.61,6.05,3.03
29027660,1,61.58,61.58,9.80,9.80
29031828,2,19.72,9.86,3.75,1.88
29031861,4,13.75,3.44,2.00,0.50
29032450,1,22.93,22.93,2.06,2.06
29039707,3,60.01,20.00,3.04,1.01
29041723,2,48.10,24.05,6.48,3.24
29043744,1,27.50,27.50,1.58,1.58
29059330,1,30.00,30.00,0.00,0.00
29063103,1,7.42,7.42,0.50,0.50
29067024,1,42.99,42.99,5.59,5.59
29070978,1,27.97,27.97,2.52,2.52
29071653,7,21.98,3.14,3.58,0.51
29072000,5,143.84,28.77,11.36,2.27
29074217,1,176.24,176.24,24.45,24.45
29078070,3,805.80,268.60,72.52,24.17
29083358,2,634.00,317.00,10.45,5.23
29089873,7,236.04,33.72,17.90,2.56
29091298,6,938.97,156.50,90.25,15.04
29099312,2,23.96,11.98,3.12,1.56
29101864,1,26.90,26.90,1.52,1.52
29108371,1,43.97,43.97,3.06,3.06
29112959,2,1050.00,525.00,32.75,16.38
29122414,4,92.86,23.22,7.78,1.95
29125655,2,16.96,8.48,1.00,0.50
29129087,1,24.16,24.16,4.59,4.59
29136527,1,7.06,7.06,0.50,0.50
29137633,2,66.47,33.24,12.63,6.32
29137732,1,16.55,16.55,1.13,1.13
29138503,3,153.84,51.28,5.37,1.79
29140611,1,33.19,33.19,2.60,2.60
29140933,7,80.11,11.44,6.93,0.99
29143582,1,62.84,62.84,5.85,5.85
29159503,3,241.72,80.57,7.84,2.61
29161650,4,133.35,33.34,8.99,2.25
29163229,2,284.08,142.04,12.36,6.18
29164970,2,53.99,27.00,3.45,1.73
29168316,5,898.87,179.77,77.14,15.43
29168679,7,126.30,18.04,9.73,1.39
29181961,25,5088.86,203.55,573.51,22.94
29186402,6,1089.00,181.50,94.63,15.77
29190931,46,1124.14,24.44,142.85,3.11
29196002,1,17.22,17.22,1.55,1.55
29196188,1,46.93,46.93,3.32,3.32
29203869,8,207.69,25.96,17.91,2.24
29215492,2,87.59,43.80,10.69,5.35
29215974,16,525.18,32.82,47.73,2.98
29216226,1,37.98,37.98,2.52,2.52
29220420,10,695.37,69.54,64.32,6.43
29223957,2,44.67,22.34,2.20,1.10
29227105,2,59.55,29.78,3.20,1.60
29233624,1,16.23,16.23,1.10,1.10
29247525,5,167.56,33.51,17.42,3.48
29250200,2,36.14,18.07,3.26,1.63
29251007,1,49.95,49.95,4.50,4.50
29254577,9,721.26,80.14,40.55,4.51
29254809,5,206.00,41.20,16.19,3.24
29257414,9,52.46,5.83,6.61,0.73
29260663,1,23.36,23.36,1.38,1.38
29261145,6,286.37,47.73,34.63,5.77
29262096,4,121.04,30.26,24.99,6.25
29263409,1,56.38,56.38,1.97,1.97
29266512,32,375.15,11.72,37.45,1.17
29268908,1,15.99,15.99,3.04,3.04
29275966,1,39.70,39.70,1.25,1.25
29280511,4,329.50,82.38,26.37,6.59
29286085,6,394.85,65.81,17.55,2.93
29288109,18,110.87,6.16,14.31,0.80
29288855,48,1509.40,31.45,183.05,3.81
29299264,1,25.47,25.47,0.89,0.89
29299304,14,246.15,17.58,32.44,2.32
29317662,92,3564.30,38.74,316.33,3.44
29317996,2,33.41,16.71,4.34,2.17
29320562,1,39.24,39.24,2.63,2.63
29333644,2,30.99,15.50,9.30,4.65
29337999,4,155.00,38.75,13.95,3.49
29338530,41,1479.01,36.07,133.73,3.26
29340977,31,165.00,5.32,18.60,0.60
29350483,1,14.36,14.36,0.90,0.90
29357147,4,393.01,98.25,28.11,7.03
29365114,9,187.48,20.83,16.86,1.87
29373245,4,81.11,20.28,15.41,3.85
29373435,4,105.40,26.35,8.37,2.09
29375119,3,71.79,23.93,5.28,1.76
29376638,2,448.98,224.49,40.41,20.21
29382615,20,4457.34,222.87,245.63,12.28
29390413,1,67.09,67.09,2.35,2.35
29393877,1,13.38,13.38,0.59,0.59
29403147,1,9.99,9.99,0.50,0.50
29405431,3,60.83,20.28,2.57,0.86
29409107,2,152.96,76.48,50.25,25.13
29411281,3,334.49,111.50,20.35,6.78
29414618,4,140.10,35.03,17.12,4.28
29414704,1,33.00,33.00,6.27,6.27
29422796,1,94.05,94.05,12.23,12.23
29426577,1,17.99,17.99,0.00,0.00
29436298,2,35.40,17.70,1.23,0.62
29438847,2,48.32,24.16,6.28,3.14
29440782,4,81.43,20.36,3.12,0.78
29448417,8,339.70,42.46,55.63,6.95
29461125,16,1135.64,70.98,60.80,3.80
29466012,3,54.93,18.31,4.95,1.65
29469912,1,15.99,15.99,4.80,4.80
29470402,4,408.24,102.06,31.79,7.95
29483341,1,20.99,20.99,1.95,1.95
29485199,2,64.97,32.49,10.19,5.10
29493977,1,290.00,290.00,10.15,10.15
29507091,2,289.90,144.95,55.08,27.54
29522354,11,1012.48,92.04,83.01,7.55
29533670,5,177.25,35.45,15.73,3.15
29535501,4,53.97,13.49,4.66,1.17
29535900,1,9.92,9.92,0.77,0.77
29539127,2,25.17,12.59,7.55,3.78
29545482,1,49.00,49.00,1.72,1.72
29553815,1,81.22,81.22,15.43,15.43
29562215,1,13.50,13.50,1.22,1.22
29564392,6,213.80,35.63,19.24,3.21
29566006,11,1446.13,131.47,123.94,11.27
29566098,1,39.55,39.55,5.14,5.14
29566659,117,889.39,7.60,211.79,1.81
29568797,2,7.98,3.99,1.00,0.50
29569278,2,21.17,10.59,1.25,0.63
29569793,1,11.88,11.88,1.07,1.07
29571904,1,25.95,25.95,0.91,0.91
29609742,13,703.04,54.08,65.09,5.01
29614716,4,158.51,39.63,5.55,1.39
29614915,4,175.76,43.94,14.04,3.51
29616326,1,32.99,32.99,1.15,1.15
29657064,1,71.35,71.35,0.00,0.00
29657143,2,135.32,67.66,15.40,7.70
29662998,5,136.32,27.26,12.27,2.45
29665042,1,411.40,411.40,53.48,53.48
29666043,7,345.70,49.39,31.11,4.44
29669060,11,286.48,26.04,28.90,2.63
29688279,1,14.94,14.94,1.34,1.34
29709793,2,457.88,228.94,5.45,2.73
29716521,1,39.98,39.98,3.60,3.60
29716784,3,112.00,37.33,14.56,4.85
29727677,3,144.94,48.31,16.90,5.63
29734214,18,1175.92,65.33,105.44,5.86
29734327,8,304.15,38.02,53.61,6.70
29734375,1,36.63,36.63,3.21,3.21
29735064,6,1948.97,324.83,241.41,40.24
29736744,1,11.45,11.45,1.03,1.03
29742704,1,20.09,20.09,0.50,0.50
29744285,2,67.41,33.71,2.36,1.18
29751074,3,40.33,13.44,3.63,1.21
29753144,1,19.95,19.95,2.59,2.59
29753586,1,29.99,29.99,4.66,4.66
29755294,2,404.90,202.45,21.52,10.76
29756290,6,460.00,76.67,87.02,14.50
29756716,3,28.09,9.36,3.65,1.22
29764653,1,23.84,23.84,0.83,0.83
29766938,2,40.32,20.16,7.86,3.93
29767895,20,275.64,13.78,53.11,2.66
29770224,2,107.13,53.57,9.34,4.67
29781780,1,18.00,18.00,0.63,0.63
29791316,3,41.58,13.86,3.74,1.25
29795943,1,134.40,134.40,4.70,4.70
29813098,15,440.71,29.38,43.55,2.90
29814053,2,810.00,405.00,15.05,7.53
29817189,3,390.31,130.10,33.32,11.11
29818050,1,24.99,24.99,7.50,7.50
29819765,1,64.52,64.52,8.39,8.39
29822758,3,42.97,14.32,4.52,1.51
29829553,2,93.21,46.61,6.58,3.29
29831215,12,412.79,34.40,60.68,5.06
29834942,8,453.63,56.70,86.33,10.79
29841673,4,65.75,16.44,3.61,0.90
29844305,2,47.80,23.90,2.79,1.40
29857227,3,66.37,22.12,4.02,1.34
29870380,3,118.93,39.64,35.68,11.89
29879487,2,8.00,4.00,0.12,0.06
29881795,5,473.54,94.71,5.26,1.05
29883165,1,23.94,23.94,5.99,5.99
29892733,2,59.98,29.99,5.40,2.70
29893481,1,3.96,3.96,0.50,0.50
29897576,2,312.35,156.18,24.82,12.41
29897906,1,22.76,22.76,0.80,0.80
29917859,2,147.94,73.97,11.51,5.76
29925247,1,18.00,18.00,0.81,0.81
29925713,1,11.99,11.99,1.08,1.08
29927765,9,191.37,21.26,40.77,4.53
29935251,1,14.39,14.39,3.00,3.00
29939768,5,932.95,186.59,87.65,17.53
29947821,1,14.51,14.51,0.92,0.92
29955003,1,53.05,53.05,6.05,6.05
29957156,11,120.27,10.93,8.47,0.77
29962720,1,12.19,12.19,0.50,0.50
29964390,1801,34067.19,18.92,2051.66,1.14
29966078,2,131.07,65.54,11.79,5.90
29969485,5,556.39,111.28,45.58,9.12
29973895,4,87.46,21.87,7.12,1.78
29974644,1,19.99,19.99,1.80,1.80
29974826,1,4.99,4.99,0.50,0.50
29974951,1,31.66,31.66,1.95,1.95
29989669,13,442.84,34.06,66.46,5.11
29989775,3,102.89,34.30,9.27,3.09
29992165,2,47.92,23.96,0.50,0.25
29992393,8,146.85,18.36,44.07,5.51
30006913,4,274.58,68.65,10.85,2.71
30008599,1,17.95,17.95,1.35,1.35
30008841,26,718.77,27.65,87.66,3.37
30010106,67,4170.81,62.25,328.77,4.91
30017141,1,18.98,18.98,0.56,0.56
30018495,3,384.97,128.32,29.90,9.97
30023451,2,1148.56,574.28,27.58,13.79
30024755,8,86.15,10.77,11.20,1.40
30028824,1,233.96,233.96,29.11,29.11
30031148,1,29.90,29.90,2.25,2.25
30032320,4,143.75,35.94,12.51,3.13
30032526,1,5.50,5.50,0.50,0.50
30038254,1,119.92,119.92,9.89,9.89
30039896,1,520.00,520.00,95.30,95.30
30041541,1,85.39,85.39,6.79,6.79
30044124,2,103.68,51.84,8.28,4.14
30056617,1,19.88,19.88,1.34,1.34
30057066,4,48.57,12.14,2.86,0.72
30058772,2,38.20,19.10,2.16,1.08
30060033,1,3.95,3.95,0.50,0.50
30060371,1,38.99,38.99,5.07,5.07
30060390,4,134.02,33.51,9.01,2.25
30060666,2,38.41,19.21,3.96,1.98
30064046,13,615.58,47.35,49.51,3.81
30071958,7,248.25,35.46,26.88,3.84
30078887,15,694.36,46.29,91.39,6.09
30079410,4,409.23,102.31,36.83,9.21
30079448,13,530.23,40.79,76.60,5.89
30080465,1,10.90,10.90,0.98,0.98
30084339,4,96.40,24.10,8.68,2.17
30090164,3,33.24,11.08,3.24,1.08
30093265,2,126.64,63.32,10.15,5.08
30097945,1,14.99,14.99,1.95,1.95
30101384,1,9.99,9.99,1.30,1.30
30103989,1,82.20,82.20,2.53,2.53
30106341,1,175.85,175.85,21.56,21.56
30109651,32,1723.00,53.84,71.02,2.22
30109743,1,22.19,22.19,2.24,2.24
30112176,4,105.96,26.49,6.48,1.62
30113465,1,13.96,13.96,0.50,0.50
30116549,2,158.39,79.20,13.36,6.68
30117779,2,71.25,35.63,5.51,2.76
30118148,1,18.29,18.29,0.50,0.50
30128254,1,499.99,499.99,45.00,45.00
30129423,5,227.36,45.47,19.23,3.85
30130952,2,32.70,16.35,4.25,2.13
30135252,3,320.00,106.67,0.00,0.00
30144652,7,306.08,43.73,21.92,3.13
30144839,1,75.76,75.76,5.92,5.92
30151004,3,303.50,101.17,24.60,8.20
30151963,3,26.49,8.83,2.32,0.77
30163890,1,145.13,145.13,13.06,13.06
30164206,4,141.60,35.40,7.68,1.92
30165346,4,5290.80,1322.70,206.09,51.52
30168796,2,119.70,59.85,6.89,3.45
30170568,1,30.00,30.00,7.20,7.20
30173751,1,20.87,20.87,3.97,3.97
30175294,7,838.57,119.80,236.33,33.76
30175420,1,22.59,22.59,2.39,2.39
30176447,2,99.98,49.99,11.96,5.98
30176449,1,28.98,28.98,1.71,1.71
30178614,2,1079.92,539.96,52.49,26.25
30179562,1,17.29,17.29,1.71,1.71
30180756,6,954.58,159.10,33.13,5.52
30181112,1,139.26,139.26,12.53,12.53
30185487,2,111.34,55.67,4.33,2.17
30186248,1,37.39,37.39,0.00,0.00
30189981,2,38.84,19.42,5.04,2.52
30194991,1,24.92,24.92,1.95,1.95
30202047,4,342.00,85.50,11.99,3.00
30202712,20,180.96,9.05,24.34,1.22
30212044,2,761.85,380.93,33.36,16.68
30213070,1,29.99,29.99,5.70,5.70
30216377,2,49.94,24.97,8.69,4.35
30217136,2,135.21,67.61,8.87,4.44
30220644,4,282.38,70.60,25.41,6.35
30221986,1,62.98,62.98,4.77,4.77
30228062,1,32.98,32.98,8.40,8.40
30230515,3,180.95,60.32,5.99,2.00
30232053,2,600.00,300.00,9.00,4.50
30235000,27,586.95,21.74,50.31,1.86
30238080,2,79.96,39.98,3.38,1.69
30238452,1,7.03,7.03,0.63,0.63
30246775,1,208.25,208.25,18.45,18.45
30248350,1,7.84,7.84,0.71,0.71
30251313,1,15.99,15.99,2.08,2.08
30251393,2,71.98,35.99,13.67,6.84
30256885,1,8.85,8.85,0.50,0.50
30256975,9,329.45,36.61,36.32,4.04
30271703,4,240.84,60.21,17.08,4.27
30272003,14,667.54,47.68,58.14,4.15
30272507,5,206.10,41.22,18.56,3.71
30275951,25,344.13,13.77,49.52,1.98
30277119,1,70.39,70.39,5.44,5.44
30292104,147,23577.38,160.39,1692.83,11.52
30294108,1,36.87,36.87,0.00,0.00
30296653,5,187.35,37.47,7.24,1.45
30297634,21,507.26,24.16,45.67,2.17
30300636,3,108.27,36.09,9.81,3.27
30307060,1,35.00,35.00,2.25,2.25
30308775,19,718.33,37.81,136.48,7.18
30310562,3,50.46,16.82,1.46,0.49
30310689,4,216.01,54.00,14.98,3.75
30310849,2,24.96,12.48,1.00,0.50
30312830,1,176.97,176.97,21.71,21.71
30317758,2,68.88,34.44,20.67,10.34
30317779,1,11.26,11.26,1.01,1.01
30318184,4,269.99,67.50,32.45,8.11
30320875,1,10.79,10.79,1.43,1.43
30325338,3,83.45,27.82,7.95,2.65
30326635,13,1106.89,85.15,101.06,7.77
30328665,1,17.77,17.77,1.60,1.60
30328965,1,14.90,14.90,0.50,0.50
30329673,1,24.00,24.00,2.16,2.16
30330546,19,503.07,26.48,45.53,2.40
30332084,5,230.32,46.06,16.97,3.39
30334850,3,80.98,26.99,6.15,2.05
30339822,2,63.56,31.78,4.03,2.02
30340993,11,765.00,69.55,26.80,2.44
30345704,3,187.08,62.36,10.99,3.66
30346457,1,12.99,12.99,0.00,0.00
30354019,71,5446.84,76.72,570.62,8.04
30354604,1,37.85,37.85,1.05,1.05
30359761,1,28.49,28.49,2.07,2.07
30365524,2,25.95,12.98,3.66,1.83
30373125,25,277.75,11.11,23.56,0.94
30374423,4,495.90,123.98,26.99,6.75
30377796,4,82.21,20.55,7.81,1.95
30378002,1,19.98,19.98,3.80,3.80
30384288,1,70.00,70.00,0.00,0.00
30386717,5,350.21,70.04,53.25,10.65
30388102,1,15.00,15.00,0.53,0.53
30389504,2,95.80,47.90,22.74,11.37
30393718,2,117.92,58.96,9.36,4.68
30395328,1,595.00,595.00,46.43,46.43
30395386,3,15.96,5.32,1.50,0.50
30396145,1,162.11,162.11,35.55,35.55
30399891,2,56.35,28.18,5.07,2.54
30405870,6,173.70,28.95,21.95,3.66
30411934,1,17.30,17.30,1.08,1.08
30419992,1,10.00,10.00,0.90,0.90
30422318,2,63.87,31.94,5.90,2.95
30423866,7,94.81,13.54,18.01,2.57
30428250,1,58.36,58.36,2.04,2.04
30428578,37,2229.66,60.26,140.27,3.79
30435656,6,214.54,35.76,25.79,4.30
30437176,2,119.90,59.95,10.84,5.42
30437804,1,9.49,9.49,0.72,0.72
30438837,1,43.70,43.70,3.60,3.60
30445264,6,287.32,47.89,25.85,4.31
30446768,2,125.54,62.77,10.30,5.15
30451638,4,116.84,29.21,14.63,3.66
30455082,1,23.84,23.84,2.05,2.05
30455160,5,713.88,142.78,60.65,12.13
30455842,3,66.39,22.13,5.98,1.99
30458711,1,7.69,7.69,0.69,0.69
30475525,5,147.28,29.46,9.73,1.95
30475534,5,192.78,38.56,15.48,3.10
30476361,2,54.87,27.44,2.61,1.31
30481256,1,94.07,94.07,8.47,8.47
30483351,1,90.95,90.95,7.29,7.29
30486412,2,174.89,87.45,5.75,2.88
30488404,4,116.75,29.19,10.81,2.70
30493011,1,38.69,38.69,3.48,3.48
30495225,2,190.00,95.00,17.99,9.00
30501986,7,491.42,70.20,88.06,12.58
30511371,3,578.00,192.67,164.40,54.80
30515886,1,34.98,34.98,1.05,1.05
30520364,2,11.98,5.99,1.08,0.54
30522514,1,9.89,9.89,1.29,1.29
30523725,1,64.07,64.07,7.03,7.03
30524907,1,53.00,53.00,4.77,4.77
30526117,2,53.98,26.99,7.02,3.51
30527155,7,1199.55,171.36,147.82,21.12
30528149,2,103.88,51.94,0.00,0.00
30528277,1,9.00,9.00,0.50,0.50
30529529,5,372.65,74.53,38.96,7.79
30532920,1,94.00,94.00,12.22,12.22
30534540,6,67.92,11.32,4.43,0.74
30540411,1,4.00,4.00,0.50,0.50
30542497,1,31.60,31.60,7.08,7.08
30547321,1,30.09,30.09,1.89,1.89
30551851,1,32.00,32.00,6.08,6.08
30558366,1,42.63,42.63,4.63,4.63
30572333,9,1054.11,117.12,23.58,2.62
30574030,2,56.30,28.15,3.37,1.69
30581425,1,19.34,19.34,1.60,1.60
30582858,1,79.50,79.50,7.16,7.16
30600497,2,574.98,287.49,54.00,27.00
30603454,2,295.00,147.50,17.71,8.86
30607136,2,104.98,52.49,5.46,2.73
30608560,1,168.29,168.29,15.15,15.15
30609041,1,23.47,23.47,1.74,1.74
30609298,1,87.82,87.82,2.72,2.72
30610575,16,100.17,6.26,12.37,0.77
30618550,1,32.25,32.25,1.13,1.13
30619808,2,292.27,146.14,9.88,4.94
30620203,1,89.99,89.99,11.70,11.70
30622926,1,76.43,76.43,6.20,6.20
30625213,6,272.55,45.43,23.65,3.94
30631360,2,1699.76,849.88,103.45,51.73
30632205,7,250.00,35.71,22.85,3.26
30636522,1,34.20,34.20,1.20,1.20
30636775,1,46.71,46.71,4.20,4.20
30636902,1,179.89,179.89,16.19,16.19
30639982,1,13.50,13.50,1.22,1.22
30641117,5,216.01,43.20,25.75,5.15
30650827,3,336.43,112.14,30.03,10.01
30653595,1,21.64,21.64,2.23,2.23
30658629,1,11.99,11.99,3.60,3.60
30663623,3,71.69,23.90,13.30,4.43
30669878,9,267.66,29.74,20.16,2.24
30670999,42,1496.33,35.63,234.82,5.59
30671916,3,23.73,7.91,2.30,0.77
30680869,1,0.01,0.01,0.50,0.50
30682912,2,237.59,118.80,9.80,4.90
30685453,2,17.45,8.73,1.09,0.55
30688584,9,392.61,43.62,24.19,2.69
30693469,1,56.98,56.98,7.41,7.41
30694655,15,580.40,38.69,51.09,3.41
30702501,6,116.64,19.44,6.04,1.01
30706741,1,195.00,195.00,6.48,6.48
30710857,1,26.84,26.84,0.00,0.00
30713063,22,2331.50,105.98,203.36,9.24
30713203,10,754.98,75.50,61.12,6.11
30715978,2,51.00,25.50,6.27,3.14
30721558,7,1581.87,225.98,126.61,18.09
30725682,1,27.45,27.45,2.47,2.47
30726401,16,275.58,17.22,23.85,1.49
30727294,4,89.31,22.33,8.20,2.05
30728749,4,50.90,12.73,3.22,0.81
30731164,1,3.75,3.75,0.50,0.50
30734776,1,5.78,5.78,0.66,0.66
30735054,1,8.00,8.00,1.04,1.04
30735767,1,13.29,13.29,0.61,0.61
30737224,1,1195.00,1195.00,55.43,55.43
30743100,1,18.33,18.33,1.65,1.65
30745051,1,75.98,75.98,9.10,9.10
30745782,2,10.98,5.49,1.00,0.50
30746196,2,46.52,23.26,6.56,3.28
30747678,2,64.97,32.49,1.57,0.79
30748307,1,77.49,77.49,6.30,6.30
30753525,3,93.77,31.26,6.18,2.06
30758654,96,5258.92,54.78,685.20,7.14
30759175,3,53.85,17.95,6.99,2.33
30759334,4,121.93,30.48,15.85,3.96
30760500,24,1673.72,69.74,142.06,5.92
30760789,2,25.46,12.73,2.75,1.38
30762529,2,33.47,16.74,1.82,0.91
30763933,7,132.75,18.96,11.68,1.67
30767176,3,133.95,44.65,9.34,3.11
30771507,1,167.12,167.12,15.04,15.04
30771821,2,576.20,288.10,51.86,25.93
30771972,2,388.90,194.45,113.68,56.84
30773291,7,421.28,60.18,80.05,11.44
30773999,2,141.99,71.00,6.71,3.36
30775100,1,13.91,13.91,0.50,0.50
30775953,1,29.08,29.08,3.01,3.01
30778714,6,147.80,24.63,4.74,0.79
30779478,2,79.80,39.90,7.18,3.59
30781846,3,82.49,27.50,4.74,1.58
30782955,3,35.65,11.88,2.95,0.98
30783618,15,3364.71,224.31,304.82,20.32
30784815,2,77.97,38.99,7.02,3.51
30786588,618,10427.25,16.87,1291.57,2.09
30790447,3,35.40,11.80,2.44,0.81
30797893,3,52.41,17.47,2.11,0.70
30799196,1,54.99,54.99,1.71,1.71
30805318,1,16.82,16.82,3.20,3.20
30805623,9,305.47,33.94,27.49,3.05
30807781,5,27.56,5.51,3.08,0.62
30807897,1,28.04,28.04,2.52,2.52
30810151,1,31.60,31.60,1.71,1.71
30810344,3,275.03,91.68,22.32,7.44
30817007,1,64.40,64.40,7.07,7.07
30817043,1,10.99,10.99,2.14,2.14
30819564,2,117.94,58.97,3.85,1.93
30820422,2,43.30,21.65,3.24,1.62
30821057,1,9.64,9.64,0.50,0.50
30822071,4,82.14,20.54,6.74,1.69
30826282,3,74.80,24.93,6.74,2.25
30829411,1,72.43,72.43,5.62,5.62
30830771,67,930.37,13.89,62.16,0.93
30843102,1,34.98,34.98,2.25,2.25
30844426,1,59.90,59.90,11.38,11.38
30848169,1,162.16,162.16,14.59,14.59
30848676,2,709.01,354.51,62.91,31.46
30851229,1,15.52,15.52,0.50,0.50
30851949,2,94.87,47.44,2.70,1.35
30852058,3,168.98,56.33,22.71,7.57
30859982,1,16.98,16.98,1.43,1.43
30863886,2,29.98,14.99,2.47,1.24
30864225,21,4769.50,227.12,247.67,11.79
30865238,7,34.18,4.88,7.33,1.05
30866679,10,534.22,53.42,42.62,4.26
30866764,1,11.13,11.13,3.34,3.34
30867334,1,14.11,14.11,0.80,0.80
30872461,1,36.09,36.09,2.35,2.35
30873025,1,24.05,24.05,1.89,1.89
30879167,1,5.38,5.38,0.50,0.50
30884851,2,39.48,19.74,1.68,0.84
30885556,4,562.55,140.64,156.77,39.19
30887837,6,187.53,31.26,53.99,9.00
30887858,4,215.14,53.79,17.21,4.30
30888868,1,19.95,19.95,1.80,1.80
30891028,1,24.95,24.95,2.25,2.25
30893093,2,352.96,176.48,28.74,14.37
30893499,1,12.00,12.00,0.50,0.50
30894981,2,16.02,8.01,1.00,0.50
30899657,1,78.00,78.00,2.38,2.38
30899899,3,117.88,39.29,10.24,3.41
30901740,3,175.76,58.59,35.47,11.82
30903273,3,8.11,2.70,1.50,0.50
30904395,2,43.50,21.75,8.27,4.14
30907788,2,126.00,63.00,6.68,3.34
30912579,85,3662.08,43.08,575.65,6.77
